Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Allahabad Bank",620835,148336,769171,6603.13,751718,"(B) Regional Rural Bank","2015-11-25"
"Allahabad Bank",2829130,929305,3758435,29435.85,3703528,"(A) Public Sector Banks","2015-12-02"
"Allahabad Bank",623336,148934,772270,6664.14,754817,"(B) Regional Rural Bank","2015-12-02"
"Allahabad Bank",2849181,930003,3779184,30232.01,3724277,"(A) Public Sector Banks","2015-12-09"
"Allahabad Bank",626381,149661,776042,6733.13,758270,"(B) Regional Rural Bank","2015-12-09"
"Allahabad Bank",2888340,930984,3819324,31191.56,3764417,"(A) Public Sector Banks","2015-12-16"
"Allahabad Bank",629271,150353,779624,6796.75,758925,"(B) Regional Rural Bank","2015-12-16"
"Allahabad Bank",2912309,934093,3846402,32360.63,3791495,"(A) Public Sector Banks","2015-12-23"
"Allahabad Bank",633013,151248,784261,6869.13,758925,"(B) Regional Rural Bank","2015-12-23"
"Allahabad Bank",2933040,935879,3868919,32785.06,3814012,"(A) Public Sector Banks","2015-12-30"
"Allahabad Bank",634733,151659,786392,6904.4,758925,"(B) Regional Rural Bank","2015-12-30"
"Allahabad Bank",3004855,936898,3941753,32737.25,3886846,"(A) Public Sector Banks","2016-01-06"
"Allahabad Bank",638108,152469,790577,6973.12,758925,"(B) Regional Rural Bank","2016-01-06"
"Allahabad Bank",3064899,938400,4003299,34618.72,3948335,"(A) Public Sector Banks","2016-01-13"
"Allahabad Bank",640504,153041,793545,7036.25,758925,"(B) Regional Rural Bank","2016-01-13"
"Allahabad Bank",3088245,942314,4030559,34863.14,3975652,"(A) Public Sector Banks","2016-01-20"
"Allahabad Bank",642952,153625,796577,7109.49,758925,"(B) Regional Rural Bank","2016-01-20"
"Allahabad Bank",3136117,943668,4079785,35948.03,4024878,"(A) Public Sector Banks","2016-01-27"
"Allahabad Bank",643509,153760,797269,7155.24,758965,"(B) Regional Rural Bank","2016-01-27"
"Allahabad Bank",3240219,947132,4187351,38103.45,4130245,"(A) Public Sector Banks","2016-02-10"
