Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Andhra Bank",140419,11429,151848,1048.21,142820,"(B) Regional Rural Bank","2015-09-02"
"Andhra Bank",1382563,704629,2087192,14995.61,1911889,"(A) Public Sector Banks","2015-09-09"
"Andhra Bank",140867,11032,151899,1050,142820,"(B) Regional Rural Bank","2015-09-09"
"Andhra Bank",1384901,704954,2089855,15098.83,1912335,"(A) Public Sector Banks","2015-09-16"
"Andhra Bank",140905,11041,151946,1050.27,142820,"(B) Regional Rural Bank","2015-09-16"
"Andhra Bank",1388091,705584,2093675,15187.77,1912780,"(A) Public Sector Banks","2015-09-23"
"Andhra Bank",140937,11063,152000,1050.55,142820,"(B) Regional Rural Bank","2015-09-23"
"Andhra Bank",1395131,707235,2102366,15762.95,1913200,"(A) Public Sector Banks","2015-10-07"
"Andhra Bank",140991,11099,152090,1056.4,142820,"(B) Regional Rural Bank","2015-10-07"
"Andhra Bank",1398659,708148,2106807,16016.86,1914263,"(A) Public Sector Banks","2015-10-14"
"Andhra Bank",141084,10890,151974,1136.73,142962,"(B) Regional Rural Bank","2015-10-14"
"Andhra Bank",1401641,708692,2110333,15995.51,1914263,"(A) Public Sector Banks","2015-10-21"
"Andhra Bank",141271,10960,152231,1152.96,142962,"(B) Regional Rural Bank","2015-10-21"
"Andhra Bank",1404418,708946,2113364,15852.7,1914263,"(A) Public Sector Banks","2015-10-28"
"Andhra Bank",141416,11063,152479,1153.39,142962,"(B) Regional Rural Bank","2015-10-28"
"Andhra Bank",1409312,709579,2118891,16186.99,1914263,"(A) Public Sector Banks","2015-11-04"
"Andhra Bank",141799,11178,152977,1155.1,142962,"(B) Regional Rural Bank","2015-11-04"
"Andhra Bank",1414177,710181,2124358,16377.89,1914263,"(A) Public Sector Banks","2015-11-11"
"Andhra Bank",142002,11394,153396,1157.02,142962,"(B) Regional Rural Bank","2015-11-11"
"Andhra Bank",1419305,710499,2129804,16365.03,1914263,"(A) Public Sector Banks","2015-11-18"
"Andhra Bank",142167,11470,153637,1157.6,142962,"(B) Regional Rural Bank","2015-11-18"
"Andhra Bank",1423692,710842,2134534,16427.18,1914896,"(A) Public Sector Banks","2015-11-25"
"Andhra Bank",142299,11633,153932,1158.4,142962,"(B) Regional Rural Bank","2015-11-25"
"Andhra Bank",1426671,711229,2137900,16665.63,1914904,"(A) Public Sector Banks","2015-12-02"
"Andhra Bank",142377,11831,154208,1158.4,142962,"(B) Regional Rural Bank","2015-12-02"
"Andhra Bank",1429662,711153,2140815,16927.48,1914943,"(A) Public Sector Banks","2015-12-09"
"Andhra Bank",142432,12130,154562,1159.51,142962,"(B) Regional Rural Bank","2015-12-09"
"Andhra Bank",1432113,711341,2143454,17202.68,1915031,"(A) Public Sector Banks","2015-12-16"
"Andhra Bank",142524,12178,154702,1159.78,142962,"(B) Regional Rural Bank","2015-12-16"
"Andhra Bank",1434856,711869,2146725,17494.25,1915053,"(A) Public Sector Banks","2015-12-23"
"Andhra Bank",142682,12358,155040,1160.33,97488,"(B) Regional Rural Bank","2015-12-23"
"Andhra Bank",1437243,712219,2149462,17492.21,1915185,"(A) Public Sector Banks","2015-12-30"
"Andhra Bank",142795,12511,155306,1160.43,97488,"(B) Regional Rural Bank","2015-12-30"
"Andhra Bank",1439534,712651,2152185,17819.66,1915185,"(A) Public Sector Banks","2016-01-06"
"Andhra Bank",142994,12569,155563,1299.87,97557,"(B) Regional Rural Bank","2016-01-06"
"Andhra Bank",1441073,713027,2154100,18172.18,1915185,"(A) Public Sector Banks","2016-01-13"
"Andhra Bank",143122,12606,155728,1397.18,97566,"(B) Regional Rural Bank","2016-01-13"
"Andhra Bank",1442849,712199,2155048,18197.08,1915208,"(A) Public Sector Banks","2016-01-20"
"Andhra Bank",143329,12703,156032,1432.79,97567,"(B) Regional Rural Bank","2016-01-20"
"Andhra Bank",1443669,711941,2155610,18166.23,1914853,"(A) Public Sector Banks","2016-01-27"
"Andhra Bank",141913,14464,156377,1626.74,142962,"(B) Regional Rural Bank","2016-01-27"
"Andhra Bank",1449995,713774,2163769,19326.77,1915267,"(A) Public Sector Banks","2016-02-10"
"Andhra Bank",144089,12970,157059,1567.72,97741,"(B) Regional Rural Bank","2016-02-10"
"Andhra Bank",1451713,714109,2165822,19494.69,1915267,"(A) Public Sector Banks","2016-02-17"
"Andhra Bank",144251,13009,157260,1571.44,97789,"(B) Regional Rural Bank","2016-02-17"
"Andhra Bank",1453739,714797,2168536,19628.13,1915308,"(A) Public Sector Banks","2016-02-24"
"Andhra Bank",144439,13022,157461,1572.37,97796,"(B) Regional Rural Bank","2016-02-24"
"Andhra Bank",1455339,715022,2170361,19903.22,1915801,"(A) Public Sector Banks","2016-03-02"
"Andhra Bank",144588,13051,157639,1572.45,97796,"(B) Regional Rural Bank","2016-03-02"
"Andhra Bank",1457105,715335,2172440,20250.91,1915907,"(A) Public Sector Banks","2016-03-09"
"Andhra Bank",144692,13064,157756,1572.64,97804,"(B) Regional Rural Bank","2016-03-09"
"Andhra Bank",1458674,715880,2174554,20571.66,1915907,"(A) Public Sector Banks","2016-03-16"
"Andhra Bank",144763,13084,157847,1584.14,97811,"(B) Regional Rural Bank","2016-03-16"
"Andhra Bank",1460218,716160,2176378,20722.53,1915907,"(A) Public Sector Banks","2016-03-23"
"Andhra Bank",144906,13086,157992,1589.69,97811,"(B) Regional Rural Bank","2016-03-23"
"Andhra Bank",1461206,716326,2177532,21080.95,1916111,"(A) Public Sector Banks","2016-03-30"
"Andhra Bank",145093,13093,158186,1595.22,97819,"(B) Regional Rural Bank","2016-03-30"
"Andhra Bank",1462259,716577,2178836,21124.28,1916111,"(A) Public Sector Banks","2016-04-06"
"Andhra Bank",145225,13113,158338,1634.86,97821,"(B) Regional Rural Bank","2016-04-06"
"Andhra Bank",1463611,716702,2180313,21178.94,1916351,"(A) Public Sector Banks","2016-04-13"
"Andhra Bank",145313,13118,158431,1651.76,97821,"(B) Regional Rural Bank","2016-04-13"
"Andhra Bank",1465485,716912,2182397,21259.09,1916351,"(A) Public Sector Banks","2016-04-20"
"Andhra Bank",145371,13127,158498,1655.24,97821,"(B) Regional Rural Bank","2016-04-20"
"Andhra Bank",1465485,716912,2182397,21259.09,1916351,"(A) Public Sector Banks","2016-04-27"
"Andhra Bank",145391,13127,158518,1655.24,97821,"(B) Regional Rural Bank","2016-04-27"
"Andhra Bank",1466747,716255,2183002,53825.45,1915996,"(A) Public Sector Banks","2016-05-04"
"Andhra Bank",145539,13135,158674,1681.64,97821,"(B) Regional Rural Bank","2016-05-04"
"Andhra Bank",1468452,717333,2185785,22042.33,1916351,"(A) Public Sector Banks","2016-05-11"
"Andhra Bank",145672,13153,158825,1687.52,97821,"(B) Regional Rural Bank","2016-05-11"
"Andhra Bank",1469302,717460,2186762,22288.04,1916351,"(A) Public Sector Banks","2016-05-18"
"Andhra Bank",145835,13169,159004,1692.11,97821,"(B) Regional Rural Bank","2016-05-18"
"Andhra Bank",1470147,717525,2187672,22181.9,1916351,"(A) Public Sector Banks","2016-05-25"
"Andhra Bank",145930,13204,159134,1696.23,97821,"(B) Regional Rural Bank","2016-05-25"
"Andhra Bank",1470977,717524,2188501,22356.13,1916466,"(A) Public Sector Banks","2016-06-01"
"Andhra Bank",146036,13207,159243,1745.51,97821,"(B) Regional Rural Bank","2016-06-01"
"Andhra Bank",1021025,645196,1666221,6077.78,1599271,"(A) Public Sector Banks","2015-01-21"
"Andhra Bank",117102,8996,126098,399.92,113846,"(B) Regional Rural Bank","2015-01-21"
"Andhra Bank",1190919,682585,1873504,12075.97,1851973,"(A) Public Sector Banks","2015-05-27"
"Andhra Bank",138675,9988,148663,925.31,143799,"(B) Regional Rural Bank","2015-05-27"
