Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-08-10"
"State Bank of Hyderabad",996688,1810375,2807063,31657.92,2740078,"(A) Public Sector Banks","2016-08-17"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-08-17"
"State Bank of Hyderabad",996688,1810375,2807063,31078.81,2740078,"(A) Public Sector Banks","2016-08-24"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-08-24"
"State Bank of Hyderabad",996688,1810375,2807063,30636.98,2740078,"(A) Public Sector Banks","2016-08-31"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-08-31"
"State Bank of Hyderabad",996688,1810375,2807063,30703.72,2740078,"(A) Public Sector Banks","2016-09-07"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-09-07"
"State Bank of Hyderabad",996688,1810375,2807063,30643.48,2740078,"(A) Public Sector Banks","2016-09-14"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-09-14"
"State Bank of Hyderabad",996688,1810375,2807063,30927.15,2740078,"(A) Public Sector Banks","2016-09-21"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-09-21"
"State Bank of Hyderabad",996688,1810375,2807063,31308.48,2740078,"(A) Public Sector Banks","2016-09-28"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-09-28"
"State Bank of Hyderabad",996688,1810375,2807063,31301.49,2740078,"(A) Public Sector Banks","2016-10-05"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-10-05"
"State Bank of Hyderabad",996688,1810375,2807063,31851.99,2740078,"(A) Public Sector Banks","2016-10-19"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-10-19"
"State Bank of Hyderabad",996688,1810375,2807063,31851.99,2740078,"(A) Public Sector Banks","2016-10-26"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-10-26"
"State Bank of Hyderabad",996688,1810375,2807063,31578.03,2740078,"(A) Public Sector Banks","2016-11-02"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-11-02"
"State Bank of Hyderabad",996688,1810375,2807063,31670.86,2740078,"(A) Public Sector Banks","2016-11-09"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-11-09"
"State Bank of Hyderabad",996688,1810375,2807063,53276.51,2740078,"(A) Public Sector Banks","2016-11-16"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-11-16"
"State Bank of Hyderabad",996688,1810375,2807063,57290.93,2740078,"(A) Public Sector Banks","2016-11-23"
"State Bank of Hyderabad",773844,133682,907526,26066.3,508374,"(B) Regional Rural Bank","2016-11-23"
"State Bank of Hyderabad",998230,1813087,2811317,56486.85,2740078,"(A) Public Sector Banks","2016-11-30"
"State Bank of Hyderabad",874301,150959,1025260,23550,508374,"(B) Regional Rural Bank","2016-11-30"
"State Bank of Hyderabad",999211,1815698,2814909,56218.1,2740078,"(A) Public Sector Banks","2016-12-07"
"State Bank of Hyderabad",875890,151658,1027548,30642.93,508374,"(B) Regional Rural Bank","2016-12-07"
"State Bank of Hyderabad",999211,1815698,2814909,55687.68,2740078,"(A) Public Sector Banks","2016-12-14"
"State Bank of Hyderabad",877585,151869,1029454,31945.28,508374,"(B) Regional Rural Bank","2016-12-14"
"State Bank of Hyderabad",1002111,1823871,2825982,55302.7,2740078,"(A) Public Sector Banks","2016-12-21"
"State Bank of Hyderabad",877585,151869,1029454,31945.28,508374,"(B) Regional Rural Bank","2016-12-21"
"State Bank of Hyderabad",1002111,1823871,2825982,53905.46,2740078,"(A) Public Sector Banks","2016-12-28"
"State Bank of Hyderabad",882701,152701,1035402,35390.48,508374,"(B) Regional Rural Bank","2016-12-28"
"State Bank of Hyderabad",1005092,1830935,2836027,51771.39,2740078,"(A) Public Sector Banks","2017-01-04"
"State Bank of Hyderabad",882701,152701,1035402,35390.48,508374,"(B) Regional Rural Bank","2017-01-04"
"State Bank of Hyderabad",1006998,1834732,2841730,50421.4,2740078,"(A) Public Sector Banks","2017-01-11"
"State Bank of Hyderabad",887291,153407,1040698,35029.33,508374,"(B) Regional Rural Bank","2017-01-11"
"State Bank of Hyderabad",1007579,1835645,2843224,49426.94,2740078,"(A) Public Sector Banks","2017-01-18"
"State Bank of Hyderabad",888902,153674,1042576,34803.06,508374,"(B) Regional Rural Bank","2017-01-18"
"State Bank of Hyderabad",1010150,1839378,2849528,49332.49,2740078,"(A) Public Sector Banks","2017-01-25"
"State Bank of Hyderabad",888902,153674,1042576,34803.06,508374,"(B) Regional Rural Bank","2017-01-25"
"State Bank of Hyderabad",1011527,1841292,2852819,48363.81,2740078,"(A) Public Sector Banks","2017-02-01"
"State Bank of Hyderabad",891497,154008,1045505,35363.2,508374,"(B) Regional Rural Bank","2017-02-01"
"State Bank of Hyderabad",1014270,1843707,2857977,46933.88,2740078,"(A) Public Sector Banks","2017-02-08"
"State Bank of Hyderabad",894387,154839,1049226,32463.85,508374,"(B) Regional Rural Bank","2017-02-08"
"State Bank of Hyderabad",1016343,1846983,2863326,46321.91,2740078,"(A) Public Sector Banks","2017-02-22"
"State Bank of Hyderabad",897707,155586,1053293,31973.41,508374,"(B) Regional Rural Bank","2017-02-22"
"State Bank of Hyderabad",1016453,1847421,2863874,45893.41,2740078,"(A) Public Sector Banks","2017-03-01"
"State Bank of Hyderabad",898909,155642,1054551,32175.46,508374,"(B) Regional Rural Bank","2017-03-01"
"State Bank of Hyderabad",1017219,1848518,2865737,45045.61,2740989,"(A) Public Sector Banks","2017-03-08"
"State Bank of Hyderabad",900365,155888,1056253,29839.16,508374,"(B) Regional Rural Bank","2017-03-08"
"State Bank of Hyderabad",1017219,1849278,2866497,45006.5,2740989,"(A) Public Sector Banks","2017-03-15"
"State Bank of Hyderabad",901565,155943,1057508,29416.38,508374,"(B) Regional Rural Bank","2017-03-15"
"State Bank of Hyderabad",1017624,1849716,2867340,45237.32,2740989,"(A) Public Sector Banks","2017-03-22"
"State Bank of Hyderabad",902827,156001,1058828,29401.09,508374,"(B) Regional Rural Bank","2017-03-22"
"State Bank of Hyderabad",1018527,1850822,2869349,45124.26,2740989,"(A) Public Sector Banks","2017-03-29"
"State Bank of Hyderabad",903856,156057,1059913,29462.94,508374,"(B) Regional Rural Bank","2017-03-29"
