Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Union Bank of India",467911,112601,580512,3473.58,557611,"(B) Regional Rural Bank","2015-08-05"
"Union Bank of India",4158699,1176790,5335489,53463.33,5140409,"(A) Public Sector Banks","2015-08-12"
"Union Bank of India",468152,112701,580853,3477.81,557659,"(B) Regional Rural Bank","2015-08-12"
"Union Bank of India",4180300,1181527,5361827,53919.2,5165136,"(A) Public Sector Banks","2015-08-19"
"Union Bank of India",468331,112780,581111,3479.29,557688,"(B) Regional Rural Bank","2015-08-19"
"Union Bank of India",4202289,1186901,5389190,54296.63,5192179,"(A) Public Sector Banks","2015-08-26"
"Union Bank of India",500717,120687,621404,3482.03,557761,"(B) Regional Rural Bank","2015-08-26"
"Union Bank of India",4219675,1192044,5411719,54885.82,5213952,"(A) Public Sector Banks","2015-09-02"
"Union Bank of India",509014,122729,631743,3484.91,587795,"(B) Regional Rural Bank","2015-09-02"
"Union Bank of India",4243257,1197746,5441003,55996.61,5236475,"(A) Public Sector Banks","2015-09-09"
"Union Bank of India",510683,123365,634048,3487.23,587828,"(B) Regional Rural Bank","2015-09-09"
"Union Bank of India",4218149,1254430,5472579,56736.16,5252874,"(A) Public Sector Banks","2015-09-16"
"Union Bank of India",512449,124161,636610,3489.4,623855,"(B) Regional Rural Bank","2015-09-16"
"Union Bank of India",4291420,1206748,5498168,57479.88,5252874,"(A) Public Sector Banks","2015-09-23"
"Union Bank of India",525047,131019,656066,3492.95,632032,"(B) Regional Rural Bank","2015-09-23"
"Union Bank of India",4324008,1213512,5537520,58899.27,5314683,"(A) Public Sector Banks","2015-10-07"
"Union Bank of India",525355,131210,656565,3500.74,632069,"(B) Regional Rural Bank","2015-10-07"
"Union Bank of India",4338556,1216661,5555217,60132.41,5328484,"(A) Public Sector Banks","2015-10-14"
"Union Bank of India",525514,131309,656823,3504.99,632087,"(B) Regional Rural Bank","2015-10-14"
"Union Bank of India",4351325,1219610,5570935,60555.5,5341695,"(A) Public Sector Banks","2015-10-21"
"Union Bank of India",532603,134385,666988,3508.18,644251,"(B) Regional Rural Bank","2015-10-21"
"Union Bank of India",4361306,1221370,5582676,60580.75,5347135,"(A) Public Sector Banks","2015-10-28"
"Union Bank of India",532745,134461,667206,3511.06,644314,"(B) Regional Rural Bank","2015-10-28"
"Union Bank of India",4371308,1223424,5594732,61456.35,5360528,"(A) Public Sector Banks","2015-11-04"
"Union Bank of India",536029,136623,672652,3520.46,647945,"(B) Regional Rural Bank","2015-11-04"
"Union Bank of India",4377614,1226481,5604095,62246.04,5368968,"(A) Public Sector Banks","2015-11-11"
"Union Bank of India",536155,136702,672857,3524.06,647965,"(B) Regional Rural Bank","2015-11-11"
"Union Bank of India",4379006,1227655,5606661,62852.44,5368508,"(A) Public Sector Banks","2015-11-18"
"Union Bank of India",536278,136788,673066,3527.71,647984,"(B) Regional Rural Bank","2015-11-18"
"Union Bank of India",4393675,1228910,5622585,62849.03,5379660,"(A) Public Sector Banks","2015-11-25"
"Union Bank of India",536439,136895,673334,3533.25,648004,"(B) Regional Rural Bank","2015-11-25"
