Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Syndicate Bank",1649557,415810,2065367,43812.96,1887657,"(B) Regional Rural Bank","2016-01-06"
"Syndicate Bank",2706331,1267846,3974177,72850.65,3526337,"(A) Public Sector Banks","2016-01-13"
"Syndicate Bank",1656683,416869,2073552,44605.92,1899334,"(B) Regional Rural Bank","2016-01-13"
"Syndicate Bank",2710327,1267126,3977453,73542.38,3535299,"(A) Public Sector Banks","2016-01-20"
"Syndicate Bank",1663447,417712,2081159,45072.01,1899334,"(B) Regional Rural Bank","2016-01-20"
"Syndicate Bank",2712166,1268118,3980284,76698.28,3537951,"(A) Public Sector Banks","2016-01-27"
"Syndicate Bank",1670380,418584,2088964,46058.59,1899334,"(B) Regional Rural Bank","2016-01-27"
"Syndicate Bank",2760495,1227704,3988199,76543.98,3547044,"(A) Public Sector Banks","2016-02-10"
"Syndicate Bank",1686815,420854,2107669,47581.46,1899334,"(B) Regional Rural Bank","2016-02-10"
"Syndicate Bank",2764266,1228144,3992410,77943.19,3578018,"(A) Public Sector Banks","2016-02-17"
"Syndicate Bank",1692939,421744,2114683,48248.51,1926681,"(B) Regional Rural Bank","2016-02-17"
"Syndicate Bank",2766575,1228968,3995543,80259.4,3578018,"(A) Public Sector Banks","2016-02-24"
"Syndicate Bank",1698011,422452,2120463,48687.12,1976230,"(B) Regional Rural Bank","2016-02-24"
"Syndicate Bank",2768831,1229080,3997911,81757.68,3578018,"(A) Public Sector Banks","2016-03-02"
"Syndicate Bank",1701491,423155,2124646,49230.74,1976230,"(B) Regional Rural Bank","2016-03-02"
"Syndicate Bank",2771220,1229310,4000530,81878.45,3578018,"(A) Public Sector Banks","2016-03-09"
"Syndicate Bank",1702742,423205,2125947,50336.15,1976230,"(B) Regional Rural Bank","2016-03-09"
"Syndicate Bank",2773639,1229617,4003256,81084.9,3584678,"(A) Public Sector Banks","2016-03-16"
"Syndicate Bank",1732179,426802,2158981,51243.8,1976230,"(B) Regional Rural Bank","2016-03-16"
"Syndicate Bank",2776477,1229583,4006060,81383.11,3606972,"(A) Public Sector Banks","2016-03-23"
"Syndicate Bank",1739186,428204,2167390,52269.58,1976230,"(B) Regional Rural Bank","2016-03-23"
"Syndicate Bank",2777706,1229768,4007474,83127.58,3651467,"(A) Public Sector Banks","2016-03-30"
"Syndicate Bank",1743773,429351,2173124,52488.76,1982131,"(B) Regional Rural Bank","2016-03-30"
"Syndicate Bank",2779637,1230843,4010480,83357.54,3654263,"(A) Public Sector Banks","2016-04-06"
