Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
"Bank of Baroda",7576616,11941274,19517890,470595.95,18370529,"(A) Public Sector Banks","2017-03-22"
"Bank of Baroda",4043882,1157519,5201401,132150.38,4568660,"(B) Regional Rural Bank","2017-03-22"
"Bank of Baroda",7612686,12003910,19616596,468449.6,18456950,"(A) Public Sector Banks","2017-03-29"
"Bank of Baroda",4044147,1157483,5201630,131930.74,4562719,"(B) Regional Rural Bank","2017-03-29"
"Bank of Baroda",7640352,12061766,19702118,477649.55,18521282,"(A) Public Sector Banks","2017-04-05"
"Bank of Baroda",4050229,1158230,5208459,136492.88,4564768,"(B) Regional Rural Bank","2017-04-05"
"Bank of Baroda",7668187,12115656,19783843,479684.85,18592582,"(A) Public Sector Banks","2017-04-12"
"Bank of Baroda",4059457,1160323,5219780,133866.65,4570494,"(B) Regional Rural Bank","2017-04-12"
"Bank of Baroda",7694477,12167708,19862185,481062.15,18661191,"(A) Public Sector Banks","2017-04-19"
"Bank of Baroda",4068441,1162856,5231297,134623.7,4576487,"(B) Regional Rural Bank","2017-04-19"
"Bank of Baroda",7725148,12227980,19953128,479713.11,18742016,"(A) Public Sector Banks","2017-04-26"
"Bank of Baroda",4078969,1165441,5244410,134334.91,4583353,"(B) Regional Rural Bank","2017-04-26"
"Bank of Baroda",7749039,12275468,20024507,476453.22,18805461,"(A) Public Sector Banks","2017-05-03"
"Bank of Baroda",4088793,1168114,5256907,132946.13,4589899,"(B) Regional Rural Bank","2017-05-03"
"Bank of Baroda",7749039,12275468,20024507,476453.22,18805461,"(A) Public Sector Banks","2017-05-10"
"Bank of Baroda",4093012,1169622,5262634,133583.63,4592621,"(B) Regional Rural Bank","2017-05-10"
"Bank of Baroda",7801855,12391181,20193036,482701.83,18956829,"(A) Public Sector Banks","2017-05-17"
"Bank of Baroda",4098517,1171983,5270500,131206.2,4594279,"(B) Regional Rural Bank","2017-05-17"
"Bank of Baroda",7831685,12459024,20290709,479770.79,19042846,"(A) Public Sector Banks","2017-05-24"
"Bank of Baroda",4097694,1171858,5269552,130721.02,4587064,"(B) Regional Rural Bank","2017-05-24"
"Bank of Baroda",7853758,12507803,20361561,478291.17,19104236,"(A) Public Sector Banks","2017-05-31"
"Bank of Baroda",4040654,1151827,5192481,130551.46,4512405,"(B) Regional Rural Bank","2017-05-31"
"Bank of Baroda",7879623,12550989,20430612,481216.3,19163293,"(A) Public Sector Banks","2017-06-07"
"Bank of Baroda",4042116,1150116,5192232,130614.16,4505600,"(B) Regional Rural Bank","2017-06-07"
"Bank of Baroda",7907541,12596591,20504132,484445.91,19161054,"(A) Public Sector Banks","2017-06-14"
"Bank of Baroda",4053185,1152352,5205537,131390.96,4511843,"(B) Regional Rural Bank","2017-06-14"
"Bank of Baroda",7983945,12720040,20703985,480461.63,19333931,"(A) Public Sector Banks","2017-06-28"
"Bank of Baroda",4077705,1158097,5235802,128472.84,4524615,"(B) Regional Rural Bank","2017-06-28"
"Bank of Baroda",8026780,12791908,20818688,481085.77,19432821,"(A) Public Sector Banks","2017-07-05"
"Bank of Baroda",4091791,1161938,5253729,129149.34,4530403,"(B) Regional Rural Bank","2017-07-05"
"Bank of Baroda",8054892,12849288,20904180,493259.14,19505194,"(A) Public Sector Banks","2017-07-12"
"Bank of Baroda",4108102,1165240,5273342,131257.79,4536298,"(B) Regional Rural Bank","2017-07-12"
"Bank of Baroda",8104169,12936370,21040539,494477.01,19622137,"(A) Public Sector Banks","2017-07-19"
"Bank of Baroda",4131449,1171310,5302759,130111.53,4550368,"(B) Regional Rural Bank","2017-07-19"
"Bank of Baroda",8155042,13026871,21181913,495817.6,19745755,"(A) Public Sector Banks","2017-07-26"
"Bank of Baroda",4156991,1177540,5334531,130422.67,4566073,"(B) Regional Rural Bank","2017-07-26"
"Bank of Baroda",8209517,13120168,21329685,498588.91,19876567,"(A) Public Sector Banks","2017-08-02"
"Bank of Baroda",4187924,1185808,5373732,130844.62,4585280,"(B) Regional Rural Bank","2017-08-02"
"Bank of Baroda",8239112,13166546,21405658,504651.06,19944674,"(A) Public Sector Banks","2017-08-09"
"Bank of Baroda",4217291,1191872,5409163,131145.25,4605362,"(B) Regional Rural Bank","2017-08-09"
"Bank of Baroda",8239112,13166546,21405658,504651.06,19944674,"(A) Public Sector Banks","2017-08-16"
"Bank of Baroda",4217291,1191872,5409163,131145.25,4605362,"(B) Regional Rural Bank","2017-08-16"
"Bank of Baroda",8237685,13165300,21402985,509873.41,20046438,"(A) Public Sector Banks","2017-08-23"
"Bank of Baroda",4292241,1206592,5498833,130415.28,4659326,"(B) Regional Rural Bank","2017-08-23"
"Bank of Baroda",8238306,13166179,21404485,507858.55,20045680,"(A) Public Sector Banks","2017-08-30"
"Bank of Baroda",4333504,1215614,5549118,130566.11,4690106,"(B) Regional Rural Bank","2017-08-30"
"Bank of Baroda",8239039,13167156,21406195,510549.17,20045321,"(A) Public Sector Banks","2017-09-06"
"Bank of Baroda",4371256,1222779,5594035,132436.7,4718311,"(B) Regional Rural Bank","2017-09-06"
"Bank of Baroda",8243232,13173423,21416655,515684.44,20044612,"(A) Public Sector Banks","2017-09-13"
"Bank of Baroda",4411848,1231973,5643821,134040.09,4748456,"(B) Regional Rural Bank","2017-09-13"
"Bank of Baroda",8275622,13226309,21501931,519793.8,20043664,"(A) Public Sector Banks","2017-09-20"
"Bank of Baroda",4447649,1240545,5688194,136624.65,4772678,"(B) Regional Rural Bank","2017-09-20"
"Bank of Baroda",8338428,13318602,21657030,519879.29,20042942,"(A) Public Sector Banks","2017-09-27"
"Bank of Baroda",4479335,1247990,5727325,137480.93,4792417,"(B) Regional Rural Bank","2017-09-27"
"Bank of Baroda",8370329,13367500,21737829,527010.25,20042128,"(A) Public Sector Banks","2017-10-04"
"Bank of Baroda",4492954,1251642,5744596,139964.47,4800815,"(B) Regional Rural Bank","2017-10-04"
"Bank of Baroda",8395982,13415006,21810988,533499.06,20041612,"(A) Public Sector Banks","2017-10-11"
"Bank of Baroda",4507741,1255889,5763630,141857.89,4810760,"(B) Regional Rural Bank","2017-10-11"
"Bank of Baroda",8419303,13460013,21879316,538375.64,20041335,"(A) Public Sector Banks","2017-10-18"
"Bank of Baroda",4520332,1258017,5778349,141705.59,4819116,"(B) Regional Rural Bank","2017-10-18"
"Bank of Baroda",8467978,13551575,22019553,532972.85,20040417,"(A) Public Sector Banks","2017-11-01"
"Bank of Baroda",4542030,1263735,5805765,141345.42,4830982,"(B) Regional Rural Bank","2017-11-01"
"Bank of Baroda",8494251,13607197,22101448,538414.79,20038193,"(A) Public Sector Banks","2017-11-08"
"Bank of Baroda",4553553,1267710,5821263,143468.81,4837436,"(B) Regional Rural Bank","2017-11-08"
"Bank of Baroda",8494551,13607197,22101748,544028.47,20131559,"(A) Public Sector Banks","2017-11-15"
"Bank of Baroda",4553653,1267710,5821363,145719.22,4837254,"(B) Regional Rural Bank","2017-11-15"
"Bank of Baroda",8495151,13607197,22102348,542168.08,20497021,"(A) Public Sector Banks","2017-11-22"
"Bank of Baroda",4554153,1267710,5821863,145197.7,4839435,"(B) Regional Rural Bank","2017-11-22"
"Bank of Baroda",8495851,13607197,22103048,543153.67,20567912,"(A) Public Sector Banks","2017-11-29"
"Bank of Baroda",4554553,1267710,5822263,145543.52,4843593,"(B) Regional Rural Bank","2017-11-29"
"Bank of Baroda",8497851,13607197,22105048,549329.93,20635974,"(A) Public Sector Banks","2017-12-06"
"Bank of Baroda",4556553,1267710,5824263,148231.57,4843893,"(B) Regional Rural Bank","2017-12-06"
"Bank of Baroda",8516851,13607197,22124048,558394.02,20707112,"(A) Public Sector Banks","2017-12-13"
"Bank of Baroda",4557853,1267710,5825563,149745.61,4841058,"(B) Regional Rural Bank","2017-12-13"
"Bank of Baroda",8517851,13607197,22125048,561437.06,20959180,"(A) Public Sector Banks","2017-12-20"
"Bank of Baroda",4562853,1267710,5830563,149977.3,4832511,"(B) Regional Rural Bank","2017-12-20"
"Bank of Baroda",8590957,13644197,22235154,563703.7,21042834,"(A) Public Sector Banks","2017-12-27"
"Bank of Baroda",4575853,1267710,5843563,150803.38,4825850,"(B) Regional Rural Bank","2017-12-27"
"Bank of Baroda",8631957,13698197,22330154,572354.97,21110804,"(A) Public Sector Banks","2018-01-03"
"Bank of Baroda",4593151,1273156,5866307,153941.28,4825183,"(B) Regional Rural Bank","2018-01-03"
"Bank of Baroda",8706243,14084976,22791219,584579.93,21196007,"(A) Public Sector Banks","2018-01-10"
"Bank of Baroda",4601981,1276413,5878394,154201.84,4829008,"(B) Regional Rural Bank","2018-01-10"
"Bank of Baroda",8778777,14165321,22944098,589924.68,21276640,"(A) Public Sector Banks","2018-01-17"
"Bank of Baroda",4612208,1278548,5890756,155645.86,4832471,"(B) Regional Rural Bank","2018-01-17"
"Bank of Baroda",8821152,14236117,23057269,590473.68,21376317,"(A) Public Sector Banks","2018-01-24"
"Bank of Baroda",4623067,1281606,5904673,155393.44,4837996,"(B) Regional Rural Bank","2018-01-24"
"Bank of Baroda",8853458,14298732,23152190,593808.9,21460426,"(A) Public Sector Banks","2018-01-31"
"Bank of Baroda",4635263,1285616,5920879,158581.06,4846134,"(B) Regional Rural Bank","2018-01-31"
"Bank of Baroda",8889773,14373189,23262962,601940.35,21558472,"(A) Public Sector Banks","2018-02-07"
"Bank of Baroda",4647146,1288774,5935920,159293.41,4853469,"(B) Regional Rural Bank","2018-02-07"
"Bank of Baroda",8922242,14439447,23361689,607054.59,21646718,"(A) Public Sector Banks","2018-02-14"
"Bank of Baroda",4656329,1291136,5947465,159006.57,4858594,"(B) Regional Rural Bank","2018-02-14"
"Bank of Baroda",8952750,14505660,23458410,606449.24,21732272,"(A) Public Sector Banks","2018-02-21"
"Bank of Baroda",4666261,1295104,5961365,158495.38,4864361,"(B) Regional Rural Bank","2018-02-21"
"Bank of Baroda",9003713,14607747,23611460,614228.28,21868397,"(A) Public Sector Banks","2018-03-07"
"Bank of Baroda",4683326,1300561,5983887,160630.98,4872768,"(B) Regional Rural Bank","2018-03-07"
"Bank of Baroda",9035763,14674805,23710568,623108.29,21957982,"(A) Public Sector Banks","2018-03-14"
"Bank of Baroda",4696884,1303852,6000736,163026.6,4879665,"(B) Regional Rural Bank","2018-03-14"
"Bank of Baroda",9070647,14747533,23818180,630035.51,22053588,"(A) Public Sector Banks","2018-03-21"
"Bank of Baroda",4709551,1306712,6016263,165562.37,4886699,"(B) Regional Rural Bank","2018-03-21"
"Bank of Baroda",9103789,14819142,23922931,648435.49,22145057,"(A) Public Sector Banks","2018-03-28"
"Bank of Baroda",4713556,1307484,6021040,173784.71,4888597,"(B) Regional Rural Bank","2018-03-28"
"Bank of Baroda",9115810,14845706,23961516,656260.12,22177996,"(A) Public Sector Banks","2018-04-04"
"Bank of Baroda",4722517,1310225,6032742,178102.64,4894518,"(B) Regional Rural Bank","2018-04-04"
"Bank of Baroda",9147747,14919713,24067460,656477.58,22266958,"(A) Public Sector Banks","2018-04-11"
"Bank of Baroda",4735580,1313856,6049436,174853.68,4903487,"(B) Regional Rural Bank","2018-04-11"
"Bank of Baroda",9174886,14982120,24157006,665865.86,22342285,"(A) Public Sector Banks","2018-04-18"
"Bank of Baroda",4747336,1317306,6064642,178356.14,4911466,"(B) Regional Rural Bank","2018-04-18"
"Bank of Baroda",9205746,15047330,24253076,659098.82,22426360,"(A) Public Sector Banks","2018-04-25"
"Bank of Baroda",4760019,1320859,6080878,175776.77,4920318,"(B) Regional Rural Bank","2018-04-25"
"Bank of Baroda",9235029,15102764,24337793,655434.93,22502382,"(A) Public Sector Banks","2018-05-02"
"Bank of Baroda",4772656,1324533,6097189,174936.87,4929058,"(B) Regional Rural Bank","2018-05-02"
"Bank of Baroda",9270739,15176223,24446962,658948.06,22600659,"(A) Public Sector Banks","2018-05-09"
"Bank of Baroda",4788785,1329271,6118056,174487.7,4940553,"(B) Regional Rural Bank","2018-05-09"
"Bank of Baroda",9344898,15329503,24674401,663118.54,22805502,"(A) Public Sector Banks","2018-05-23"
"Bank of Baroda",4817302,1336138,6153440,173463.04,4958152,"(B) Regional Rural Bank","2018-05-23"
"Bank of Baroda",9384256,15412489,24796745,665934.28,22914951,"(A) Public Sector Banks","2018-05-30"
"Bank of Baroda",4832724,1340586,6173310,173594.7,4968316,"(B) Regional Rural Bank","2018-05-30"
"Bank of Baroda",9421528,15489175,24910703,675369.01,23015882,"(A) Public Sector Banks","2018-06-06"
"Bank of Baroda",4845681,1344860,6190541,175974.41,4976408,"(B) Regional Rural Bank","2018-06-06"
"Bank of Baroda",9452837,15552630,25005467,682414.54,23098599,"(A) Public Sector Banks","2018-06-13"
"Bank of Baroda",4858542,1349324,6207866,176031.9,4984373,"(B) Regional Rural Bank","2018-06-13"
"Bank of Baroda",9487881,15625309,25113190,680102.54,23190507,"(A) Public Sector Banks","2018-06-20"
"Bank of Baroda",4873276,1354016,6227292,176951.79,4993539,"(B) Regional Rural Bank","2018-06-20"
"Bank of Baroda",9521702,15690566,25212268,677769.11,23276943,"(A) Public Sector Banks","2018-06-27"
"Bank of Baroda",4890432,1359198,6249630,175956.15,5003339,"(B) Regional Rural Bank","2018-06-27"
"Bank of Baroda",9572423,15784570,25356993,686427.11,23401997,"(A) Public Sector Banks","2018-07-04"
"Bank of Baroda",4911678,1365876,6277554,179701.38,5014959,"(B) Regional Rural Bank","2018-07-04"
"Bank of Baroda",9689368,16000993,25690361,704356.24,23694408,"(A) Public Sector Banks","2018-07-18"
"Bank of Baroda",4963222,1382139,6345361,182158.15,5045005,"(B) Regional Rural Bank","2018-07-18"
"Bank of Baroda",9800083,16213252,26013335,716559.26,23980093,"(A) Public Sector Banks","2018-08-01"
"Bank of Baroda",5027814,1400205,6428019,186415.19,5088024,"(B) Regional Rural Bank","2018-08-01"
"Bank of Baroda",9869357,16335089,26204446,727338.99,24161992,"(A) Public Sector Banks","2018-08-08"
"Bank of Baroda",5074762,1412296,6487058,188804.57,5121943,"(B) Regional Rural Bank","2018-08-08"
"Bank of Baroda",9927143,16438552,26365695,733252.36,24295590,"(A) Public Sector Banks","2018-08-15"
"Bank of Baroda",5110230,1421034,6531264,189159.86,5148873,"(B) Regional Rural Bank","2018-08-15"
"Bank of Baroda",9984252,16537112,26521364,728710.5,24435095,"(A) Public Sector Banks","2018-08-22"
"Bank of Baroda",5151293,1430326,6581619,188464.46,5179966,"(B) Regional Rural Bank","2018-08-22"
"Bank of Baroda",10043851,16635261,26679112,730411.43,24580257,"(A) Public Sector Banks","2018-08-29"
"Bank of Baroda",5203232,1442151,6645383,188948.91,5218355,"(B) Regional Rural Bank","2018-08-29"
"Bank of Baroda",10102341,16739856,26842197,733885.12,24733660,"(A) Public Sector Banks","2018-09-05"
"Bank of Baroda",5240056,1453333,6693389,190549.61,5242872,"(B) Regional Rural Bank","2018-09-05"
"Bank of Baroda",10162796,16854405,27017201,745450.43,24888354,"(A) Public Sector Banks","2018-09-12"
"Bank of Baroda",5285984,1468945,6754929,193077.47,5271183,"(B) Regional Rural Bank","2018-09-12"
"Bank of Baroda",10199872,16927543,27127415,749178.39,24987108,"(A) Public Sector Banks","2018-09-19"
"Bank of Baroda",5308966,1476537,6785503,195897.41,5285051,"(B) Regional Rural Bank","2018-09-19"
"Bank of Baroda",10243727,17015954,27259681,749378.17,25112051,"(A) Public Sector Banks","2018-09-26"
"Bank of Baroda",5332535,1484551,6817086,196692.69,5300493,"(B) Regional Rural Bank","2018-09-26"
"Bank of Baroda",10292238,17118816,27411054,754418.05,25252292,"(A) Public Sector Banks","2018-10-03"
"Bank of Baroda",5357882,1493516,6851398,198896.52,5317546,"(B) Regional Rural Bank","2018-10-03"
"Bank of Baroda",10336878,17214724,27551602,766763.94,25374634,"(A) Public Sector Banks","2018-10-10"
"Bank of Baroda",5376155,1500951,6877106,201892.62,5328273,"(B) Regional Rural Bank","2018-10-10"
"Bank of Baroda",10369486,17287125,27656611,771396.51,25469916,"(A) Public Sector Banks","2018-10-17"
"Bank of Baroda",5393120,1507193,6900313,201873.17,5340394,"(B) Regional Rural Bank","2018-10-17"
"Bank of Baroda",10391551,17335869,27727420,766592.79,25535020,"(A) Public Sector Banks","2018-10-24"
"Bank of Baroda",5405026,1511484,6916510,200585.42,5348425,"(B) Regional Rural Bank","2018-10-24"
"Bank of Baroda",10419635,17397031,27816666,767464.26,25616447,"(A) Public Sector Banks","2018-10-31"
"Bank of Baroda",5418327,1515725,6934052,199739.3,5358308,"(B) Regional Rural Bank","2018-10-31"
"Bank of Baroda",10432952,17426382,27859334,780440.24,25655491,"(A) Public Sector Banks","2018-11-07"
"Bank of Baroda",5428303,1518323,6946626,201520.97,5366120,"(B) Regional Rural Bank","2018-11-07"
"Bank of Baroda",10461805,17485397,27947202,784549.44,25738858,"(A) Public Sector Banks","2018-11-14"
"Bank of Baroda",5438155,1521260,6959415,200189.21,5373637,"(B) Regional Rural Bank","2018-11-14"
"Bank of Baroda",10476814,17516035,27992849,781756.13,25814687,"(A) Public Sector Banks","2018-11-21"
"Bank of Baroda",5452491,1525385,6977876,201263.67,5385271,"(B) Regional Rural Bank","2018-11-21"
"Bank of Baroda",10494250,17554862,28049112,782764.44,25900473,"(A) Public Sector Banks","2018-11-28"
"Bank of Baroda",5465951,1529655,6995606,200965.81,5396249,"(B) Regional Rural Bank","2018-11-28"
"Bank of Baroda",10520754,17608031,28128785,789895.8,25975327,"(A) Public Sector Banks","2018-12-05"
"Bank of Baroda",5480162,1533776,7013938,204548.25,5408148,"(B) Regional Rural Bank","2018-12-05"
"Bank of Baroda",10579718,17733215,28312933,802382.92,26070532,"(A) Public Sector Banks","2018-12-12"
"Bank of Baroda",5491033,1536794,7027827,205284.52,5417487,"(B) Regional Rural Bank","2018-12-12"
"Bank of Baroda",10610981,17798253,28409234,806213.96,26157599,"(A) Public Sector Banks","2018-12-19"
"Bank of Baroda",5504811,1540531,7045342,207218.17,5427644,"(B) Regional Rural Bank","2018-12-19"
"Bank of Baroda",10640931,17861954,28502885,809757.31,26241953,"(A) Public Sector Banks","2018-12-26"
"Bank of Baroda",5516066,1543686,7059752,208936.64,5435164,"(B) Regional Rural Bank","2018-12-26"
"Bank of Baroda",10667448,17918707,28586155,814663.42,26316128,"(A) Public Sector Banks","2019-01-02"
"Bank of Baroda",5530904,1548632,7079536,213256.59,5446456,"(B) Regional Rural Bank","2019-01-02"
"Bank of Baroda",10734806,18070730,28805536,830438.86,26511253,"(A) Public Sector Banks","2019-01-16"
"Bank of Baroda",5563414,1557891,7121305,214653.74,5469505,"(B) Regional Rural Bank","2019-01-16"
"Bank of Baroda",10771497,18151882,28923379,834426.5,26615963,"(A) Public Sector Banks","2019-01-23"
"Bank of Baroda",5575728,1559898,7135626,216347.31,5476490,"(B) Regional Rural Bank","2019-01-23"
