Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
Allahabad Bank,918662,169109,1087771,26274.25,768064,(B) Regional Rural Bank,06/07/2017
Andhra Bank,164403,16980,181383,2647.64,100262,(B) Regional Rural Bank,06/07/2017
Bank of Baroda,4042116,1150116,5192232,130614.16,4505600,(B) Regional Rural Bank,06/07/2017
Bank of India,2856436,930661,3787097,73945.68,3580890,(B) Regional Rural Bank,06/07/2017
Bank of Maharashtra,731277,123795,855072,23386.18,795012,(B) Regional Rural Bank,06/07/2017
Canara Bank,641650,438943,1080593,52813.47,1052316,(B) Regional Rural Bank,06/07/2017
Central Bank of India,3513877,675561,4189438,120758.82,3815019,(B) Regional Rural Bank,06/07/2017
Dena Bank,377096,13578,390674,11868.24,288934,(B) Regional Rural Bank,06/07/2017
Indian Bank,402400,119702,522102,6539.94,454710,(B) Regional Rural Bank,06/07/2017
Indian Overseas Bank,994808,9727,1004535,25528.83,616138,(B) Regional Rural Bank,06/07/2017
Jammu & Kashmir Bank Ltd,87345,15418,102763,4656.04,19346,(B) Regional Rural Bank,06/07/2017
Punjab & Sind Bank,18510,704,19214,301.92,17330,(B) Regional Rural Bank,06/07/2017
Punjab National Bank,3096651,411740,3508391,106172.03,2965902,(B) Regional Rural Bank,06/07/2017
State Bank of India,10106982,1962766,12069748,260181.09,6037705,(B) Regional Rural Bank,06/07/2017
Syndicate Bank,2041238,551033,2592271,88445.12,2469730,(B) Regional Rural Bank,06/07/2017
UCO Bank,1362635,52388,1415023,24172.17,559570,(B) Regional Rural Bank,06/07/2017
Union Bank of India,889090,288554,1177644,27175.98,749857,(B) Regional Rural Bank,06/07/2017
United Bank of India,7675623,105434,7781057,182451.83,6576010,(B) Regional Rural Bank,06/07/2017
Regional Rural Banks Sub Total,39920799,7036209,46957008,1167933.4,35372395,(B) Regional Rural Bank,06/07/2017
Axis Bank Ltd,107140,609419,716559,18663.06,637553,(C) Major Private Banks,06/07/2017
City Union Bank Ltd,15765,68219,83984,1518.48,71203,(C) Major Private Banks,06/07/2017
Federal Bank Ltd,384662,80696,465358,18421.75,411666,(C) Major Private Banks,06/07/2017
HDFC Bank Ltd,329812,1428716,1758528,85460.89,1757850,(C) Major Private Banks,06/07/2017
ICICI Bank Ltd,3086157,362776,3448933,20311.71,3448933,(C) Major Private Banks,06/07/2017
IndusInd Bank Ltd,41874,400221,442095,2877.41,417445,(C) Major Private Banks,06/07/2017
Jammu & Kashmir Bank Ltd,1324069,134626,1458695,51779.93,1133720,(C) Major Private Banks,06/07/2017
Karur Vysya Bank,23910,154950,178860,1704.29,161276,(C) Major Private Banks,06/07/2017
Kotak Mahindra Bank Ltd,108150,72449,180599,1870.7,133031,(C) Major Private Banks,06/07/2017
Lakshmi Vilas Bank Ltd,49089,127345,176434,1745.02,175004,(C) Major Private Banks,06/07/2017
RBL Bank Ltd,59787,35520,95307,269.27,95307,(C) Major Private Banks,06/07/2017
South Indian Bank Ltd,31138,177751,208889,4412.06,64785,(C) Major Private Banks,06/07/2017
Yes Bank Ltd,7866,7693,15559,214.32,14407,(C) Major Private Banks,06/07/2017
Major Private Banks Sub Total,5569419,3660381,9229800,209248.9,8522180,(C) Major Private Banks,06/07/2017
Public Sector Banks,127167806,105584080,232751886,5080004.26,179484952,Summary,06/14/2017
Regional Rural Banks,39962093,7041260,47003353,1168342.39,35548213,Summary,06/14/2017
Private Sector Banks,5587353,3683220,9270573,208062.07,8560675,Summary,06/14/2017
Grand Total,172717252,116308560,289025812,6456408.72,223593840,Summary,06/14/2017
Allahabad Bank,5439313,1213176,6652489,129209.24,5168511,(A) Public Sector Banks,06/14/2017
Andhra Bank,1623687,795520,2419207,32136.13,1936384,(A) Public Sector Banks,06/14/2017
Bank of Baroda,7907541,12596591,20504132,484445.91,19161054,(A) Public Sector Banks,06/14/2017
Bank of India,8236554,9202185,17438739,348226.64,16227869,(A) Public Sector Banks,06/14/2017
Bank of Maharashtra,3445442,1027681,4473123,92982.39,895810,(A) Public Sector Banks,06/14/2017
Canara Bank,4469136,2081542,6550678,176643.03,4268743,(A) Public Sector Banks,06/14/2017
Central Bank of India,7604707,1997143,9601850,165930.4,7170406,(A) Public Sector Banks,06/14/2017
Corporation Bank,1362934,1340557,2703491,104041.16,2553549,(A) Public Sector Banks,06/14/2017
Dena Bank,3168782,905598,4074380,74459.93,2573779,(A) Public Sector Banks,06/14/2017
IDBI Bank Ltd.,463101,361479,824580,18891.04,667403,(A) Public Sector Banks,06/14/2017
Indian Bank,2174508,1086306,3260814,45363.79,3225112,(A) Public Sector Banks,06/14/2017
Indian Overseas Bank,958496,3344346,4302842,72897.98,4063410,(A) Public Sector Banks,06/14/2017
Oriental Bank of Commerce,2272216,1755711,4027927,412776.38,3707426,(A) Public Sector Banks,06/14/2017
Punjab & Sind Bank,495618,259787,755405,44972.24,722497,(A) Public Sector Banks,06/14/2017
Punjab National Bank,13990637,2632440,16623077,297123.39,13484639,(A) Public Sector Banks,06/14/2017
State Bank of India,44493647,54487501,98981148,1362805.19,69461159,(A) Public Sector Banks,06/14/2017
Syndicate Bank,2995644,1375822,4371466,114597.23,3793909,(A) Public Sector Banks,06/14/2017
UCO Bank,3150466,2683319,5833785,129971.15,3939979,(A) Public Sector Banks,06/14/2017
Union Bank of India,5464198,1468264,6932462,128223.57,4898227,(A) Public Sector Banks,06/14/2017
United Bank of India,6625289,4329073,10954362,825658.24,10131767,(A) Public Sector Banks,06/14/2017
Vijaya Bank,825890,640039,1465929,18649.25,1433319,(A) Public Sector Banks,06/14/2017
Public Sector Banks Sub Total,127167806,105584080,232751886,5080004.26,179484952,(A) Public Sector Banks,06/14/2017
Allahabad Bank,918726,169109,1087835,25995.8,768064,(B) Regional Rural Bank,06/14/2017
Andhra Bank,164465,16993,181458,2572.98,100299,(B) Regional Rural Bank,06/14/2017
Bank of Baroda,4053185,1152352,5205537,131390.96,4511843,(B) Regional Rural Bank,06/14/2017
Bank of India,2860907,931970,3792877,73534.7,3632668,(B) Regional Rural Bank,06/14/2017
Bank of Maharashtra,731264,123785,855049,23214.28,798201,(B) Regional Rural Bank,06/14/2017
Canara Bank,641678,438958,1080636,52736.26,1052379,(B) Regional Rural Bank,06/14/2017
Central Bank of India,3513489,675241,4188730,119908.28,3814257,(B) Regional Rural Bank,06/14/2017
Dena Bank,378282,13535,391817,11801.21,288934,(B) Regional Rural Bank,06/14/2017
Indian Bank,402804,119763,522567,6388.32,455727,(B) Regional Rural Bank,06/14/2017
Indian Overseas Bank,995498,9725,1005223,25636.58,616138,(B) Regional Rural Bank,06/14/2017
Jammu & Kashmir Bank Ltd,87403,15478,102881,4687.84,19444,(B) Regional Rural Bank,06/14/2017
Punjab & Sind Bank,18522,704,19226,301.92,17338,(B) Regional Rural Bank,06/14/2017
Punjab National Bank,3097645,411833,3509478,105987.49,2969342,(B) Regional Rural Bank,06/14/2017
State Bank of India,10123439,1964389,12087828,262147.22,6147214,(B) Regional Rural Bank,06/14/2017
Syndicate Bank,2039759,549889,2589648,87747.04,2469730,(B) Regional Rural Bank,06/14/2017
UCO Bank,1368158,52697,1420855,24218.01,559601,(B) Regional Rural Bank,06/14/2017
Union Bank of India,891106,289413,1180519,27404.24,750957,(B) Regional Rural Bank,06/14/2017
United Bank of India,7675763,105426,7781189,182669.26,6576077,(B) Regional Rural Bank,06/14/2017
Regional Rural Banks Sub Total,39962093,7041260,47003353,1168342.39,35548213,(B) Regional Rural Bank,06/14/2017
Axis Bank Ltd,107423,610779,718202,18424.97,639028,(C) Major Private Banks,06/14/2017
City Union Bank Ltd,15765,68219,83984,1518.48,71203,(C) Major Private Banks,06/14/2017
Federal Bank Ltd,384953,80703,465656,18524.37,411976,(C) Major Private Banks,06/14/2017
HDFC Bank Ltd,330498,1432613,1763111,84214.92,1762433,(C) Major Private Banks,06/14/2017
ICICI Bank Ltd,3101515,378754,3480269,20413.99,3480269,(C) Major Private Banks,06/14/2017
IndusInd Bank Ltd,41883,400538,442421,2789.95,417813,(C) Major Private Banks,06/14/2017
Jammu & Kashmir Bank Ltd,1325656,134740,1460396,52039.17,1133720,(C) Major Private Banks,06/14/2017
Karur Vysya Bank,23983,155282,179265,1740.65,161722,(C) Major Private Banks,06/14/2017
Kotak Mahindra Bank Ltd,108140,72429,180569,1840.91,133013,(C) Major Private Banks,06/14/2017
Lakshmi Vilas Bank Ltd,49122,127432,176554,1736.71,175147,(C) Major Private Banks,06/14/2017
RBL Bank Ltd,59787,35520,95307,270,95307,(C) Major Private Banks,06/14/2017
South Indian Bank Ltd,30756,178519,209275,4329.06,64637,(C) Major Private Banks,06/14/2017
Yes Bank Ltd,7872,7692,15564,218.91,14407,(C) Major Private Banks,06/14/2017
Major Private Banks Sub Total,5587353,3683220,9270573,208062.07,8560675,(C) Major Private Banks,06/14/2017
Public Sector Banks,127328725,105787380,233116105,5069182.76,179851549,Summary,06/21/2017
Regional Rural Banks,39988980,7083227,47072207,1164600.81,35561034,Summary,06/21/2017
Private Sector Banks,5613832,3689055,9302887,206683.22,8592475,Summary,06/21/2017
Grand Total,172931537,116559662,289491199,6440466.79,224005058,Summary,06/21/2017
Allahabad Bank,5441949,1215359,6657308,130253.11,5172636,(A) Public Sector Banks,06/21/2017
Andhra Bank,1622679,795244,2417923,31838.08,1936384,(A) Public Sector Banks,06/21/2017
Bank of Baroda,7946283,12658271,20604554,483154.87,19247669,(A) Public Sector Banks,06/21/2017
Bank of India,8268194,9229754,17497948,347219.42,16430913,(A) Public Sector Banks,06/21/2017
Bank of Maharashtra,3400143,1096509,4496652,92817.55,900283,(A) Public Sector Banks,06/21/2017
Canara Bank,4477289,2082786,6560075,175146.12,4271403,(A) Public Sector Banks,06/21/2017
Central Bank of India,7636300,1999436,9635736,165686.47,7197336,(A) Public Sector Banks,06/21/2017
Corporation Bank,1362541,1339891,2702432,103328.07,2549210,(A) Public Sector Banks,06/21/2017
Dena Bank,3178099,905762,4083861,74894.48,2572468,(A) Public Sector Banks,06/21/2017
IDBI Bank Ltd.,463228,361545,824773,18782.46,667421,(A) Public Sector Banks,06/21/2017
Indian Bank,2175784,1086510,3262294,44470.44,3226592,(A) Public Sector Banks,06/21/2017
Indian Overseas Bank,959135,3347436,4306571,72151.31,4066973,(A) Public Sector Banks,06/21/2017
Oriental Bank of Commerce,2276735,1757866,4034601,409905.11,3709552,(A) Public Sector Banks,06/21/2017
Punjab & Sind Bank,493472,259460,752932,44954.24,720813,(A) Public Sector Banks,06/21/2017
Punjab National Bank,14038715,2638016,16676731,299081.52,13480681,(A) Public Sector Banks,06/21/2017
State Bank of India,44499449,54497244,98996693,1362866.04,69463873,(A) Public Sector Banks,06/21/2017
Syndicate Bank,2997964,1375447,4373411,114045.1,3799346,(A) Public Sector Banks,06/21/2017
UCO Bank,3155769,2684921,5840690,129965.88,3943311,(A) Public Sector Banks,06/21/2017
Union Bank of India,5464198,1468264,6932462,128223.57,4898227,(A) Public Sector Banks,06/21/2017
United Bank of India,6646909,4347620,10994529,821749.65,10132529,(A) Public Sector Banks,06/21/2017
Vijaya Bank,823890,640039,1463929,18649.25,1463929,(A) Public Sector Banks,06/21/2017
Public Sector Banks Sub Total,127328725,105787380,233116105,5069182.76,179851549,(A) Public Sector Banks,06/21/2017
Allahabad Bank,918796,169109,1087905,25795.09,768064,(B) Regional Rural Bank,06/21/2017
Andhra Bank,164539,17003,181542,2586.33,100333,(B) Regional Rural Bank,06/21/2017
Bank of Baroda,4065906,1155531,5221437,129461.52,4518835,(B) Regional Rural Bank,06/21/2017
Bank of India,2867191,934088,3801279,72813.64,3632668,(B) Regional Rural Bank,06/21/2017
Bank of Maharashtra,731244,123780,855024,23180.38,798220,(B) Regional Rural Bank,06/21/2017
Canara Bank,641701,438976,1080677,52619.01,1052810,(B) Regional Rural Bank,06/21/2017
Central Bank of India,3513270,675119,4188389,118325.13,3812741,(B) Regional Rural Bank,06/21/2017
Dena Bank,382571,13548,396119,11953.76,288934,(B) Regional Rural Bank,06/21/2017
Indian Bank,403459,119855,523314,6376.21,456038,(B) Regional Rural Bank,06/21/2017
Indian Overseas Bank,996174,9722,1005896,25302.09,616138,(B) Regional Rural Bank,06/21/2017
Jammu & Kashmir Bank Ltd,87403,15478,102881,4687.84,19444,(B) Regional Rural Bank,06/21/2017
Punjab & Sind Bank,18514,695,19209,316.39,17338,(B) Regional Rural Bank,06/21/2017
Punjab National Bank,3098729,411896,3510625,105887.79,2974938,(B) Regional Rural Bank,06/21/2017
State Bank of India,10111966,2000285,12112251,263183.56,6147557,(B) Regional Rural Bank,06/21/2017
Syndicate Bank,2038949,549270,2588219,87611.82,2469730,(B) Regional Rural Bank,06/21/2017
UCO Bank,1368639,52747,1421386,24506.92,559601,(B) Regional Rural Bank,06/21/2017
Union Bank of India,894124,290701,1184825,27324.09,751180,(B) Regional Rural Bank,06/21/2017
United Bank of India,7685805,105424,7791229,182669.25,6576465,(B) Regional Rural Bank,06/21/2017
Regional Rural Banks Sub Total,39988980,7083227,47072207,1164600.81,35561034,(B) Regional Rural Bank,06/21/2017
Axis Bank Ltd,107634,612203,719837,17941.09,640388,(C) Major Private Banks,06/21/2017
City Union Bank Ltd,15765,68219,83984,1518.48,71203,(C) Major Private Banks,06/21/2017
Federal Bank Ltd,385509,80741,466250,18176.96,412316,(C) Major Private Banks,06/21/2017
HDFC Bank Ltd,331010,1435961,1766971,83707.85,1766293,(C) Major Private Banks,06/21/2017
ICICI Bank Ltd,3126607,379231,3505838,20584.93,3505838,(C) Major Private Banks,06/21/2017
IndusInd Bank Ltd,41888,400596,442484,2823.71,417986,(C) Major Private Banks,06/21/2017
Jammu & Kashmir Bank Ltd,1325656,134740,1460396,52039.17,1133720,(C) Major Private Banks,06/21/2017
Karur Vysya Bank,24050,155631,179681,1651.82,162108,(C) Major Private Banks,06/21/2017
Kotak Mahindra Bank Ltd,108135,72415,180550,1830.93,133012,(C) Major Private Banks,06/21/2017
Lakshmi Vilas Bank Ltd,49160,127585,176745,1596.82,175260,(C) Major Private Banks,06/21/2017
RBL Bank Ltd,59787,35520,95307,269.31,95307,(C) Major Private Banks,06/21/2017
South Indian Bank Ltd,30756,178519,209275,4329.06,64637,(C) Major Private Banks,06/21/2017
Yes Bank Ltd,7875,7694,15569,213.11,14407,(C) Major Private Banks,06/21/2017
Major Private Banks Sub Total,5613832,3689055,9302887,206683.22,8592475,(C) Major Private Banks,06/21/2017
Public Sector Banks,127516750,105886598,233403348,5052204.92,179961929,Summary,06/28/2017
Regional Rural Banks,40078004,7077783,47155787,1157179.09,35580470,Summary,06/28/2017
Private Sector Banks,5644524,3694221,9338745,204082.43,8650091,Summary,06/28/2017
Grand Total,173239278,116658602,289897880,6413466.44,224192490,Summary,06/28/2017
Allahabad Bank,5445097,1217822,6662919,130365.33,5176444,(A) Public Sector Banks,06/28/2017
Andhra Bank,1622271,795228,2417499,31648.77,1936384,(A) Public Sector Banks,06/28/2017
Bank of Baroda,7983945,12720040,20703985,480461.63,19333931,(A) Public Sector Banks,06/28/2017
Bank of India,8287684,9244690,17532374,346835.93,16429140,(A) Public Sector Banks,06/28/2017
Bank of Maharashtra,3425815,1099320,4525135,92237.37,904689,(A) Public Sector Banks,06/28/2017
Canara Bank,4490319,2075275,6565594,174066.32,4272694,(A) Public Sector Banks,06/28/2017
Central Bank of India,7658556,2001246,9659802,165043.3,7215767,(A) Public Sector Banks,06/28/2017
Corporation Bank,1362098,1338948,2701046,102029.23,2548086,(A) Public Sector Banks,06/28/2017
Dena Bank,3190340,906358,4096698,74468.01,2570247,(A) Public Sector Banks,06/28/2017
IDBI Bank Ltd.,463249,361609,824858,18832.99,667418,(A) Public Sector Banks,06/28/2017
Indian Bank,2176812,1086635,3263447,43085.32,3227745,(A) Public Sector Banks,06/28/2017
Indian Overseas Bank,959668,3349748,4309416,71591.37,4069901,(A) Public Sector Banks,06/28/2017
Oriental Bank of Commerce,2279147,1759149,4038296,409167.11,3709982,(A) Public Sector Banks,06/28/2017
Punjab & Sind Bank,493274,259410,752684,44774.42,720624,(A) Public Sector Banks,06/28/2017
Punjab National Bank,14070719,2641173,16711892,296271.7,13476381,(A) Public Sector Banks,06/28/2017
State Bank of India,44499449,54497244,98996693,1362866.04,69463873,(A) Public Sector Banks,06/28/2017
Syndicate Bank,2999775,1375683,4375458,112328.56,3799068,(A) Public Sector Banks,06/28/2017
UCO Bank,3156262,2686636,5842898,129965.88,3946065,(A) Public Sector Banks,06/28/2017
Union Bank of India,5464198,1468264,6932462,128223.57,4898227,(A) Public Sector Banks,06/28/2017
United Bank of India,6666070,4362081,11028151,819292.85,10133222,(A) Public Sector Banks,06/28/2017
Vijaya Bank,822002,640039,1462041,18649.25,1462041,(A) Public Sector Banks,06/28/2017
Public Sector Banks Sub Total,127516750,105886598,233403348,5052204.92,179961929,(A) Public Sector Banks,06/28/2017
Allahabad Bank,918848,169109,1087957,25841.32,768064,(B) Regional Rural Bank,06/28/2017
Andhra Bank,164582,17020,181602,2558.71,100360,(B) Regional Rural Bank,06/28/2017
Bank of Baroda,4077705,1158097,5235802,128472.84,4524615,(B) Regional Rural Bank,06/28/2017
Bank of India,2867191,934088,3801279,72813.64,3632668,(B) Regional Rural Bank,06/28/2017
Bank of Maharashtra,731255,123785,855040,22084.25,798245,(B) Regional Rural Bank,06/28/2017
Canara Bank,641738,438995,1080733,52531.91,1052853,(B) Regional Rural Bank,06/28/2017
Central Bank of India,3513313,675504,4188817,117793.11,3812150,(B) Regional Rural Bank,06/28/2017
Dena Bank,382958,13521,396479,11929.85,288934,(B) Regional Rural Bank,06/28/2017
Indian Bank,404014,119905,523919,6332.89,456495,(B) Regional Rural Bank,06/28/2017
Indian Overseas Bank,996580,9722,1006302,25337.02,616138,(B) Regional Rural Bank,06/28/2017
Jammu & Kashmir Bank Ltd,87482,15521,103003,4708.78,19561,(B) Regional Rural Bank,06/28/2017
Punjab & Sind Bank,18527,695,19222,278.59,17338,(B) Regional Rural Bank,06/28/2017
Punjab National Bank,3099459,411947,3511406,105593.18,2979140,(B) Regional Rural Bank,06/28/2017
State Bank of India,10139795,1990394,12130189,262225.73,6156231,(B) Regional Rural Bank,06/28/2017
Syndicate Bank,2038953,549281,2588234,86350.55,2469730,(B) Regional Rural Bank,06/28/2017
UCO Bank,1375153,52837,1427990,24282.26,559604,(B) Regional Rural Bank,06/28/2017
Union Bank of India,896674,291792,1188466,27230.56,751336,(B) Regional Rural Bank,06/28/2017
United Bank of India,7723777,105570,7829347,180813.89,6577008,(B) Regional Rural Bank,06/28/2017
Regional Rural Banks Sub Total,40078004,7077783,47155787,1157179.09,35580470,(B) Regional Rural Bank,06/28/2017
Axis Bank Ltd,107849,613516,721365,17613.43,641608,(C) Major Private Banks,06/28/2017
City Union Bank Ltd,15761,67798,83559,1446.81,70805,(C) Major Private Banks,06/28/2017
Federal Bank Ltd,385820,80746,466566,17987.57,412641,(C) Major Private Banks,06/28/2017
HDFC Bank Ltd,331288,1438922,1770210,82307.52,1769532,(C) Major Private Banks,06/28/2017
ICICI Bank Ltd,3152992,380003,3532995,20198.77,3532995,(C) Major Private Banks,06/28/2017
IndusInd Bank Ltd,41888,400619,442507,2572.18,418080,(C) Major Private Banks,06/28/2017
Jammu & Kashmir Bank Ltd,1329078,134846,1463924,52147.77,1159082,(C) Major Private Banks,06/28/2017
Karur Vysya Bank,24112,155899,180011,1616.28,162486,(C) Major Private Banks,06/28/2017
Kotak Mahindra Bank Ltd,108131,72390,180521,1812.57,132994,(C) Major Private Banks,06/28/2017
Lakshmi Vilas Bank Ltd,49182,127749,176931,1572.81,175517,(C) Major Private Banks,06/28/2017
RBL Bank Ltd,59787,35520,95307,269.45,95307,(C) Major Private Banks,06/28/2017
South Indian Bank Ltd,30756,178519,209275,4329.06,64637,(C) Major Private Banks,06/28/2017
Yes Bank Ltd,7880,7694,15574,208.21,14407,(C) Major Private Banks,06/28/2017
Major Private Banks Sub Total,5644524,3694221,9338745,204082.43,8650091,(C) Major Private Banks,06/28/2017
Public Sector Banks,127769623,106040735,233810358,5082029.31,180252646,Summary,07/05/2017
Regional Rural Banks,40151906,7093894,47245800,1155450.25,35614454,Summary,07/05/2017
Private Sector Banks,5679260,3696618,9375878,205656.44,8661863,Summary,07/05/2017
Grand Total,173600789,116831247,290432036,6443136,224528963,Summary,07/05/2017
Allahabad Bank,5447961,1219760,6667721,131410.87,5180192,(A) Public Sector Banks,07/05/2017
Andhra Bank,1621528,795129,2416657,31026.8,1936384,(A) Public Sector Banks,07/05/2017
Bank of Baroda,8026780,12791908,20818688,481085.77,19432821,(A) Public Sector Banks,07/05/2017
Bank of India,8315877,9268794,17584671,346530.2,16602735,(A) Public Sector Banks,07/05/2017
Bank of Maharashtra,3439096,1100523,4539619,93403.12,906630,(A) Public Sector Banks,07/05/2017
Canara Bank,4496157,2078826,6574983,174059.97,4275045,(A) Public Sector Banks,07/05/2017
Central Bank of India,7696607,1999437,9696044,165078.3,7239246,(A) Public Sector Banks,07/05/2017
Corporation Bank,1361847,1338128,2699975,102217.98,2547345,(A) Public Sector Banks,07/05/2017
Dena Bank,3204400,906796,4111196,74307.18,2569346,(A) Public Sector Banks,07/05/2017
IDBI Bank Ltd.,463160,361521,824681,18629.64,667107,(A) Public Sector Banks,07/05/2017
Indian Bank,2178278,1086635,3264913,43867.81,3229211,(A) Public Sector Banks,07/05/2017
Indian Overseas Bank,961154,3353860,4315014,71462.75,4072155,(A) Public Sector Banks,07/05/2017
Oriental Bank of Commerce,2283057,1761211,4044268,411118.57,3711998,(A) Public Sector Banks,07/05/2017
Punjab & Sind Bank,493326,259627,752953,53917.36,720632,(A) Public Sector Banks,07/05/2017
Punjab National Bank,14110101,2645800,16755901,295759.75,13469118,(A) Public Sector Banks,07/05/2017
State Bank of India,44508046,54511818,99019864,1370071.3,69454079,(A) Public Sector Banks,07/05/2017
Syndicate Bank,3002867,1376043,4378910,113599.91,3800502,(A) Public Sector Banks,07/05/2017
UCO Bank,3156476,2687537,5844013,129516.64,3952503,(A) Public Sector Banks,07/05/2017
Union Bank of India,5490669,1475902,6966571,127377.16,4889907,(A) Public Sector Banks,07/05/2017
United Bank of India,6690334,4381441,11071775,828938.97,10134049,(A) Public Sector Banks,07/05/2017
Vijaya Bank,821902,640039,1461941,18649.25,1461641,(A) Public Sector Banks,07/05/2017
Public Sector Banks Sub Total,127769623,106040735,233810358,5082029.31,180252646,(A) Public Sector Banks,07/05/2017
Allahabad Bank,918922,169109,1088031,25914.7,768064,(B) Regional Rural Bank,07/05/2017
Andhra Bank,164658,17022,181680,2496.1,100379,(B) Regional Rural Bank,07/05/2017
Bank of Baroda,4091791,1161938,5253729,129149.34,4530403,(B) Regional Rural Bank,07/05/2017
Bank of India,2877028,937473,3814501,72715.48,3652129,(B) Regional Rural Bank,07/05/2017
Bank of Maharashtra,731323,123785,855108,21828.18,798320,(B) Regional Rural Bank,07/05/2017
Canara Bank,641788,439014,1080802,52824.2,1052919,(B) Regional Rural Bank,07/05/2017
Central Bank of India,3513468,676154,4189622,117068.77,3811323,(B) Regional Rural Bank,07/05/2017
Dena Bank,384510,13423,397933,11917.63,288934,(B) Regional Rural Bank,07/05/2017
Indian Bank,404958,119983,524941,5197.45,456561,(B) Regional Rural Bank,07/05/2017
Indian Overseas Bank,997136,9721,1006857,25605.87,616138,(B) Regional Rural Bank,07/05/2017
Jammu & Kashmir Bank Ltd,87567,15542,103109,4719.38,19570,(B) Regional Rural Bank,07/05/2017
Punjab & Sind Bank,18518,696,19214,302.24,17338,(B) Regional Rural Bank,07/05/2017
Punjab National Bank,3101507,412542,3514049,105437.19,2985196,(B) Regional Rural Bank,07/05/2017
State Bank of India,10172403,1996689,12169092,263840.6,6158893,(B) Regional Rural Bank,07/05/2017
Syndicate Bank,2039041,549338,2588379,86485.85,2469730,(B) Regional Rural Bank,07/05/2017
UCO Bank,1374727,52838,1427565,24083.46,559146,(B) Regional Rural Bank,07/05/2017
Union Bank of India,899671,293072,1192743,27155.84,751481,(B) Regional Rural Bank,07/05/2017
United Bank of India,7732890,105555,7838445,178707.96,6577930,(B) Regional Rural Bank,07/05/2017
Regional Rural Banks Sub Total,40151906,7093894,47245800,1155450.25,35614454,(B) Regional Rural Bank,07/05/2017
Axis Bank Ltd,107989,614998,722987,18130.52,642906,(C) Major Private Banks,07/05/2017
City Union Bank Ltd,15759,68199,83958,1462.56,71147,(C) Major Private Banks,07/05/2017
Federal Bank Ltd,385820,80746,466566,17987.57,412641,(C) Major Private Banks,07/05/2017
HDFC Bank Ltd,331297,1438932,1770229,83915.85,1769551,(C) Major Private Banks,07/05/2017
ICICI Bank Ltd,3187860,383269,3571129,20773.67,3571129,(C) Major Private Banks,07/05/2017
IndusInd Bank Ltd,41896,400823,442719,2993.3,418100,(C) Major Private Banks,07/05/2017
Jammu & Kashmir Bank Ltd,1329067,134857,1463924,52147.77,1159601,(C) Major Private Banks,07/05/2017
Karur Vysya Bank,24219,156313,180532,0.68,135670,(C) Major Private Banks,07/05/2017
Kotak Mahindra Bank Ltd,108132,72371,180503,1822.24,132974,(C) Major Private Banks,07/05/2017
Lakshmi Vilas Bank Ltd,49234,127955,177189,1553.92,175679,(C) Major Private Banks,07/05/2017
RBL Bank Ltd,59787,35520,95307,271.46,95307,(C) Major Private Banks,07/05/2017
South Indian Bank Ltd,30320,174934,205254,4387.73,62751,(C) Major Private Banks,07/05/2017
Yes Bank Ltd,7880,7701,15581,209.16,14407,(C) Major Private Banks,07/05/2017
Major Private Banks Sub Total,5679260,3696618,9375878,205656.44,8661863,(C) Major Private Banks,07/05/2017
Public Sector Banks,128012577,106194164,234206741,5121020.85,180705183,Summary,07/12/2017
Regional Rural Banks,40222635,7106613,47329248,1164619.69,35625852,Summary,07/12/2017
Private Sector Banks,5687316,3698873,9386189,206603.11,8666043,Summary,07/12/2017
Grand Total,173922528,116999650,290922178,6492243.65,224997078,Summary,07/12/2017
Allahabad Bank,5451408,1221415,6672823,133051.94,5184112,(A) Public Sector Banks,07/12/2017
Andhra Bank,1621532,794840,2416372,30460.7,1936384,(A) Public Sector Banks,07/12/2017
Bank of Baroda,8054892,12849288,20904180,493259.14,19505194,(A) Public Sector Banks,07/12/2017
Bank of India,8343687,9295744,17639431,351136.68,16938255,(A) Public Sector Banks,07/12/2017
Bank of Maharashtra,3487645,1109019,4596664,92991.09,915610,(A) Public Sector Banks,07/12/2017
Canara Bank,4488292,2096073,6584365,175306.14,4277757,(A) Public Sector Banks,07/12/2017
Central Bank of India,7734666,2003995,9738661,166773.84,7267656,(A) Public Sector Banks,07/12/2017
Corporation Bank,1362147,1338268,2700415,102047.31,2547210,(A) Public Sector Banks,07/12/2017
Dena Bank,3218288,907331,4125619,74903.09,2568265,(A) Public Sector Banks,07/12/2017
IDBI Bank Ltd.,463245,361517,824762,18744.73,667153,(A) Public Sector Banks,07/12/2017
Indian Bank,2178483,1086880,3265363,44729.09,3229670,(A) Public Sector Banks,07/12/2017
Indian Overseas Bank,962479,3358284,4320763,72330.55,4079565,(A) Public Sector Banks,07/12/2017
Oriental Bank of Commerce,2286998,1763276,4050274,412026.06,3713334,(A) Public Sector Banks,07/12/2017
Punjab & Sind Bank,490943,259272,750215,51771.44,717936,(A) Public Sector Banks,07/12/2017
Punjab National Bank,14156657,2651741,16808398,300801.44,13465100,(A) Public Sector Banks,07/12/2017
State Bank of India,44508046,54511818,99019864,1370071.3,69454079,(A) Public Sector Banks,07/12/2017
Syndicate Bank,3005233,1376571,4381804,114262.52,3800061,(A) Public Sector Banks,07/12/2017
