Bank Name / Type,Number of Beneficiaries at rural/semiurban centre bank branches,Number of Beneficiaries at urban metro centre bank branches,Number of Total Beneficiaries,Deposits in Accounts(In lac),Number of Rupay Debit Cards issued to beneficiaries,level,date
Central Bank of India,3422198,788141,4210339,122877.5,3791083,(B) Regional Rural Bank,04/04/2018
Dena Bank,410702,13963,424665,14436.07,289804,(B) Regional Rural Bank,04/04/2018
Indian Bank,430271,139972,570243,7517.34,493804,(B) Regional Rural Bank,04/04/2018
Indian Overseas Bank,990147,30132,1020279,31199.91,616138,(B) Regional Rural Bank,04/04/2018
Jammu & Kashmir Bank Ltd,89423,16297,105720,5307.62,21619,(B) Regional Rural Bank,04/04/2018
Punjab & Sind Bank,19292,1242,20534,342.76,18411,(B) Regional Rural Bank,04/04/2018
Punjab National Bank,3065492,555704,3621196,131405.92,3174147,(B) Regional Rural Bank,04/04/2018
State Bank of India,10909581,2184898,13094479,291044.55,6396141,(B) Regional Rural Bank,04/04/2018
Syndicate Bank,2023295,549512,2572807,100182.63,2487837,(B) Regional Rural Bank,04/04/2018
UCO Bank,1494596,54445,1549041,32911.19,559347,(B) Regional Rural Bank,04/04/2018
Union Bank of India,1019955,344507,1364462,37414.23,756202,(B) Regional Rural Bank,04/04/2018
United Bank of India,8360772,106710,8467482,203310.88,6731581,(B) Regional Rural Bank,04/04/2018
Regional Rural Banks Sub Total,42572053,7854537,50426590,1350628.91,36730301,(B) Regional Rural Bank,04/04/2018
Axis Bank Ltd,116751,658860,775611,21020.51,687212,(C) Major Private Banks,04/04/2018
City Union Bank Ltd,9088,75288,84376,1500.61,79460,(C) Major Private Banks,04/04/2018
Federal Bank Ltd,400313,81579,481892,20214.94,422076,(C) Major Private Banks,04/04/2018
HDFC Bank Ltd,331839,1440281,1772120,86903.55,1771442,(C) Major Private Banks,04/04/2018
ICICI Bank Ltd,3465072,552445,4017517,20331.61,4017517,(C) Major Private Banks,04/04/2018
IndusInd Bank Ltd,41207,408448,449655,3063.55,426516,(C) Major Private Banks,04/04/2018
Jammu & Kashmir Bank Ltd,1324708,178277,1502985,58641.19,1190374,(C) Major Private Banks,04/04/2018
Karur Vysya Bank,25426,163996,189422,1705.29,186991,(C) Major Private Banks,04/04/2018
Kotak Mahindra Bank Ltd,107110,70999,178109,1978.83,130538,(C) Major Private Banks,04/04/2018
Lakshmi Vilas Bank Ltd,38634,97760,136394,1581.02,122757,(C) Major Private Banks,04/04/2018
RBL Bank Ltd,59787,35520,95307,201.02,94498,(C) Major Private Banks,04/04/2018
South Indian Bank Ltd,30535,179022,209557,4504.14,60465,(C) Major Private Banks,04/04/2018
Yes Bank Ltd,7377,5147,12524,229.9,10751,(C) Major Private Banks,04/04/2018
Major Private Banks Sub Total,5957847,3947622,9905469,221876.15,9200597,(C) Major Private Banks,04/04/2018
Public Sector Banks,136602267,117542078,254144345,6496731.84,190839888,Summary,04/11/2018
Regional Rural Banks,42605552,7863223,50468775,1337027.45,36740879,Summary,04/11/2018
Private Sector Banks,5960181,3948524,9908705,220810.64,9203887,Summary,04/11/2018
Grand Total,185168000,129353825,314521825,8054569.93,236784654,Summary,04/11/2018
Allahabad Bank,5950999,1676002,7627001,211927.4,5869603,(A) Public Sector Banks,04/11/2018
Andhra Bank,1514658,887256,2401914,32662.4,1808067,(A) Public Sector Banks,04/11/2018
Bank of Baroda,9147747,14919713,24067460,656477.58,22266958,(A) Public Sector Banks,04/11/2018
Bank of India,9219497,10119821,19339318,448857.77,17989714,(A) Public Sector Banks,04/11/2018
Bank of Maharashtra,3981049,1178521,5159570,115437.06,1052260,(A) Public Sector Banks,04/11/2018
Canara Bank,4642658,2114382,6757040,204942.76,4243587,(A) Public Sector Banks,04/11/2018
Central Bank of India,9045939,2162872,11208811,224081.03,8599090,(A) Public Sector Banks,04/11/2018
Corporation Bank,1363318,1350170,2713488,106547.82,2570283,(A) Public Sector Banks,04/11/2018
Dena Bank,3487599,925640,4413239,101704.49,2651634,(A) Public Sector Banks,04/11/2018
IDBI Bank Ltd.,458248,364384,822632,21556.58,676245,(A) Public Sector Banks,04/11/2018
Indian Bank,2208406,1102867,3311273,51573.03,3288675,(A) Public Sector Banks,04/11/2018
Indian Overseas Bank,975491,3412639,4388130,81568.62,4124454,(A) Public Sector Banks,04/11/2018
Oriental Bank of Commerce,2410199,1840169,4250368,437660.15,3792199,(A) Public Sector Banks,04/11/2018
Punjab & Sind Bank,655359,422111,1077470,58460.11,1000934,(A) Public Sector Banks,04/11/2018
Punjab National Bank,15502164,2810694,18312858,353634.09,15943556,(A) Public Sector Banks,04/11/2018
State Bank of India,44403353,60672472,105075825,1760222.15,70325595,(A) Public Sector Banks,04/11/2018
Syndicate Bank,3058292,1380574,4438866,128400.13,3884631,(A) Public Sector Banks,04/11/2018
UCO Bank,3685439,2965649,6651088,170177.82,4045330,(A) Public Sector Banks,04/11/2018
Union Bank of India,6791477,1838987,8630464,191272.86,4879730,(A) Public Sector Banks,04/11/2018
United Bank of India,7276776,4761206,12037982,1118938.24,10369555,(A) Public Sector Banks,04/11/2018
Vijaya Bank,823599,635949,1459548,20629.8,1457788,(A) Public Sector Banks,04/11/2018
Public Sector Banks Sub Total,136602267,117542078,254144345,6496731.84,190839888,(A) Public Sector Banks,04/11/2018
Allahabad Bank,927986,169285,1097271,30640.12,781002,(B) Regional Rural Bank,04/11/2018
Andhra Bank,166632,17387,184019,2750.35,100940,(B) Regional Rural Bank,04/11/2018
Bank of Baroda,4735580,1313856,6049436,174853.68,4903487,(B) Regional Rural Bank,04/11/2018
Bank of India,3069548,1008230,4077778,84526.45,3761427,(B) Regional Rural Bank,04/11/2018
Bank of Maharashtra,812385,125856,938241,20501.79,798628,(B) Regional Rural Bank,04/11/2018
Canara Bank,646356,440716,1087072,52992.48,1057702,(B) Regional Rural Bank,04/11/2018
Central Bank of India,3422349,788454,4210803,121868.88,3790380,(B) Regional Rural Bank,04/11/2018
Dena Bank,410827,13969,424796,14426.35,289935,(B) Regional Rural Bank,04/11/2018
Indian Bank,430271,139972,570243,7517.34,493804,(B) Regional Rural Bank,04/11/2018
Indian Overseas Bank,990243,30135,1020378,31438.3,616138,(B) Regional Rural Bank,04/11/2018
Jammu & Kashmir Bank Ltd,89564,16328,105892,5283.12,21680,(B) Regional Rural Bank,04/11/2018
Punjab & Sind Bank,19359,1267,20626,373.76,18437,(B) Regional Rural Bank,04/11/2018
Punjab National Bank,3067233,556183,3623416,129293.09,3174966,(B) Regional Rural Bank,04/11/2018
State Bank of India,10912179,2185277,13097456,289456.4,6396338,(B) Regional Rural Bank,04/11/2018
Syndicate Bank,2023595,549579,2573174,100308.29,2487837,(B) Regional Rural Bank,04/11/2018
UCO Bank,1499238,54605,1553843,32620.88,559347,(B) Regional Rural Bank,04/11/2018
Union Bank of India,1022127,345430,1367557,36802.74,756363,(B) Regional Rural Bank,04/11/2018
United Bank of India,8360080,106694,8466774,201373.44,6732468,(B) Regional Rural Bank,04/11/2018
Regional Rural Banks Sub Total,42605552,7863223,50468775,1337027.45,36740879,(B) Regional Rural Bank,04/11/2018
Axis Bank Ltd,116876,659351,776227,21112.56,687559,(C) Major Private Banks,04/11/2018
City Union Bank Ltd,9103,75292,84395,1491.84,79460,(C) Major Private Banks,04/11/2018
Federal Bank Ltd,400523,81580,482103,19739.65,422282,(C) Major Private Banks,04/11/2018
HDFC Bank Ltd,331843,1440285,1772128,85071.8,1771450,(C) Major Private Banks,04/11/2018
ICICI Bank Ltd,3466814,552445,4019259,20272.78,4019259,(C) Major Private Banks,04/11/2018
IndusInd Bank Ltd,41220,408689,449909,2997.08,426696,(C) Major Private Banks,04/11/2018
Jammu & Kashmir Bank Ltd,1324944,178332,1503276,59787.99,1191140,(C) Major Private Banks,04/11/2018
Karur Vysya Bank,25426,163996,189422,1705.29,186991,(C) Major Private Banks,04/11/2018
Kotak Mahindra Bank Ltd,107102,70977,178079,1976.96,130512,(C) Major Private Banks,04/11/2018
Lakshmi Vilas Bank Ltd,38632,97894,136526,1714.95,122828,(C) Major Private Banks,04/11/2018
RBL Bank Ltd,59787,35520,95307,203.71,94494,(C) Major Private Banks,04/11/2018
South Indian Bank Ltd,30535,179022,209557,4504.14,60465,(C) Major Private Banks,04/11/2018
Yes Bank Ltd,7376,5141,12517,231.89,10751,(C) Major Private Banks,04/11/2018
Major Private Banks Sub Total,5960181,3948524,9908705,220810.64,9203887,(C) Major Private Banks,04/11/2018
Public Sector Banks,136732264,117650383,254382647,6526745.51,190968640,Summary,04/18/2018
Regional Rural Banks,42653158,7871273,50524431,1350763.63,36750870,Summary,04/18/2018
Private Sector Banks,5960593,3950834,9911427,222754.9,9201656,Summary,04/18/2018
Grand Total,185346015,129472490,314818505,8100264.04,236921166,Summary,04/18/2018
Allahabad Bank,5963116,1680360,7643476,215673.46,5884106,(A) Public Sector Banks,04/18/2018
Andhra Bank,1514760,887208,2401968,33422.28,1807920,(A) Public Sector Banks,04/18/2018
Bank of Baroda,9174886,14982120,24157006,665865.86,22342285,(A) Public Sector Banks,04/18/2018
Bank of India,9236721,10137667,19374388,451228.55,18008415,(A) Public Sector Banks,04/18/2018
Bank of Maharashtra,3982858,1178901,5161759,115891.46,1054198,(A) Public Sector Banks,04/18/2018
Canara Bank,4650212,2119963,6770175,205870.8,4244583,(A) Public Sector Banks,04/18/2018
Central Bank of India,9072089,2165093,11237182,226067.89,8616615,(A) Public Sector Banks,04/18/2018
Corporation Bank,1363136,1350170,2713306,107291.59,2570283,(A) Public Sector Banks,04/18/2018
Dena Bank,3492640,926411,4419051,103206.12,2651053,(A) Public Sector Banks,04/18/2018
IDBI Bank Ltd.,458391,364377,822768,21524.1,676213,(A) Public Sector Banks,04/18/2018
Indian Bank,2209442,1103523,3312965,50935.08,3288955,(A) Public Sector Banks,04/18/2018
Indian Overseas Bank,975849,3413160,4389009,83115.11,4120519,(A) Public Sector Banks,04/18/2018
Oriental Bank of Commerce,2412319,1841534,4253853,435535.6,3791906,(A) Public Sector Banks,04/18/2018
Punjab & Sind Bank,654699,422111,1076810,59804.69,1000773,(A) Public Sector Banks,04/18/2018
Punjab National Bank,15507871,2811227,18319098,353990.05,15948116,(A) Public Sector Banks,04/18/2018
State Bank of India,44403353,60672472,105075825,1760222.15,70325595,(A) Public Sector Banks,04/18/2018
Syndicate Bank,3059136,1380748,4439884,126515.34,3884631,(A) Public Sector Banks,04/18/2018
UCO Bank,3697916,2971444,6669360,171729.85,4046937,(A) Public Sector Banks,04/18/2018
Union Bank of India,6798116,1841836,8639952,194530.26,4876887,(A) Public Sector Banks,04/18/2018
United Bank of India,7281336,4764137,12045473,1123045.66,10370862,(A) Public Sector Banks,04/18/2018
Vijaya Bank,823418,635921,1459339,21279.63,1457788,(A) Public Sector Banks,04/18/2018
Public Sector Banks Sub Total,136732264,117650383,254382647,6526745.51,190968640,(A) Public Sector Banks,04/18/2018
Allahabad Bank,929490,169314,1098804,30782.56,781002,(B) Regional Rural Bank,04/18/2018
Andhra Bank,166631,17394,184025,2919.66,100939,(B) Regional Rural Bank,04/18/2018
Bank of Baroda,4747336,1317306,6064642,178356.14,4911466,(B) Regional Rural Bank,04/18/2018
Bank of India,3072112,1009182,4081294,85161.7,3761427,(B) Regional Rural Bank,04/18/2018
Bank of Maharashtra,812544,125856,938400,20502.8,798631,(B) Regional Rural Bank,04/18/2018
Canara Bank,646392,440732,1087124,55284.28,1057713,(B) Regional Rural Bank,04/18/2018
Central Bank of India,3422655,788807,4211462,123170.36,3789990,(B) Regional Rural Bank,04/18/2018
Dena Bank,410939,13958,424897,14462.59,290009,(B) Regional Rural Bank,04/18/2018
Indian Bank,431762,139800,571562,7917.68,493921,(B) Regional Rural Bank,04/18/2018
Indian Overseas Bank,992091,30164,1022255,31113.16,616138,(B) Regional Rural Bank,04/18/2018
Jammu & Kashmir Bank Ltd,89661,16347,106008,5244,21702,(B) Regional Rural Bank,04/18/2018
Punjab & Sind Bank,19233,1240,20473,344.3,18409,(B) Regional Rural Bank,04/18/2018
Punjab National Bank,3069055,556400,3625455,128749.55,3175894,(B) Regional Rural Bank,04/18/2018
State Bank of India,10934283,2187425,13121708,294456.38,6396463,(B) Regional Rural Bank,04/18/2018
Syndicate Bank,2023764,549607,2573371,101394.76,2487837,(B) Regional Rural Bank,04/18/2018
UCO Bank,1499993,54648,1554641,32852.39,559347,(B) Regional Rural Bank,04/18/2018
Union Bank of India,1024297,346356,1370653,36673.31,756476,(B) Regional Rural Bank,04/18/2018
United Bank of India,8360920,106737,8467657,201378.02,6733506,(B) Regional Rural Bank,04/18/2018
Regional Rural Banks Sub Total,42653158,7871273,50524431,1350763.63,36750870,(B) Regional Rural Bank,04/18/2018
Axis Bank Ltd,116949,659614,776563,20544.62,687679,(C) Major Private Banks,04/18/2018
City Union Bank Ltd,9110,75300,84410,1467.61,79460,(C) Major Private Banks,04/18/2018
Federal Bank Ltd,400641,81482,482123,20587.01,422306,(C) Major Private Banks,04/18/2018
HDFC Bank Ltd,331851,1440295,1772146,85200.92,1771468,(C) Major Private Banks,04/18/2018
ICICI Bank Ltd,3466800,552445,4019245,21278.96,4019245,(C) Major Private Banks,04/18/2018
IndusInd Bank Ltd,41223,408898,450121,3167.45,423738,(C) Major Private Banks,04/18/2018
Jammu & Kashmir Bank Ltd,1325127,179582,1504709,60129.92,1191140,(C) Major Private Banks,04/18/2018
Karur Vysya Bank,25472,164542,190014,1787.43,187543,(C) Major Private Banks,04/18/2018
Kotak Mahindra Bank Ltd,107097,70970,178067,1990.37,130501,(C) Major Private Banks,04/18/2018
Lakshmi Vilas Bank Ltd,38625,98023,136648,1663.21,122869,(C) Major Private Banks,04/18/2018
RBL Bank Ltd,59787,35520,95307,201.36,94491,(C) Major Private Banks,04/18/2018
South Indian Bank Ltd,30535,179022,209557,4504.14,60465,(C) Major Private Banks,04/18/2018
Yes Bank Ltd,7376,5141,12517,231.89,10751,(C) Major Private Banks,04/18/2018
Major Private Banks Sub Total,5960593,3950834,9911427,222754.9,9201656,(C) Major Private Banks,04/18/2018
Public Sector Banks,136901595,117780489,254682084,6509868.87,191149122,Summary,04/25/2018
Regional Rural Banks,42758917,7882075,50640992,1355787.14,36740460,Summary,04/25/2018
Private Sector Banks,5964846,3951424,9916270,221510.56,9208102,Summary,04/25/2018
Grand Total,185625358,129613988,315239346,8087166.57,237097684,Summary,04/25/2018
Allahabad Bank,5985698,1700240,7685938,214595.27,5919734,(A) Public Sector Banks,04/25/2018
Andhra Bank,1515172,887147,2402319,33577.85,1807828,(A) Public Sector Banks,04/25/2018
Bank of Baroda,9205746,15047330,24253076,659098.82,22426360,(A) Public Sector Banks,04/25/2018
Bank of India,9256915,10155176,19412091,447141.14,18029971,(A) Public Sector Banks,04/25/2018
Bank of Maharashtra,3985006,1179385,5164391,115779.59,1056449,(A) Public Sector Banks,04/25/2018
Canara Bank,4655456,2121309,6776765,202876.85,4244241,(A) Public Sector Banks,04/25/2018
Central Bank of India,9089193,2165303,11254496,226886.23,8644384,(A) Public Sector Banks,04/25/2018
Corporation Bank,1363136,1350170,2713306,106713.37,2570283,(A) Public Sector Banks,04/25/2018
Dena Bank,3492640,926411,4419051,103206.12,2651053,(A) Public Sector Banks,04/25/2018
IDBI Bank Ltd.,459677,364430,824107,21387.76,676174,(A) Public Sector Banks,04/25/2018
Indian Bank,2210816,1104971,3315787,49919.57,3293396,(A) Public Sector Banks,04/25/2018
Indian Overseas Bank,975849,3413160,4389009,83115.11,4120519,(A) Public Sector Banks,04/25/2018
Oriental Bank of Commerce,2417042,1844016,4261058,434096.55,3797068,(A) Public Sector Banks,04/25/2018
Punjab & Sind Bank,654291,422111,1076402,59944.63,1000465,(A) Public Sector Banks,04/25/2018
Punjab National Bank,15526142,2814099,18340241,354364.74,15949488,(A) Public Sector Banks,04/25/2018
State Bank of India,44403353,60672472,105075825,1760222.15,70325595,(A) Public Sector Banks,04/25/2018
Syndicate Bank,3060994,1381209,4442203,125347.84,3884953,(A) Public Sector Banks,04/25/2018
UCO Bank,3714444,2978298,6692742,170872.46,4050964,(A) Public Sector Banks,04/25/2018
Union Bank of India,6803187,1838721,8641908,192697.74,4870220,(A) Public Sector Banks,04/25/2018
United Bank of India,7303499,4778650,12082149,1126423.71,10372189,(A) Public Sector Banks,04/25/2018
Vijaya Bank,823339,635881,1459220,21601.38,1457788,(A) Public Sector Banks,04/25/2018
Public Sector Banks Sub Total,136901595,117780489,254682084,6509868.87,191149122,(A) Public Sector Banks,04/25/2018
Allahabad Bank,930180,169314,1099494,30207.56,781002,(B) Regional Rural Bank,04/25/2018
Andhra Bank,166703,17397,184100,2918.53,100946,(B) Regional Rural Bank,04/25/2018
Bank of Baroda,4760019,1320859,6080878,175776.77,4920318,(B) Regional Rural Bank,04/25/2018
Bank of India,3077730,1010558,4088288,84698.93,3761427,(B) Regional Rural Bank,04/25/2018
Bank of Maharashtra,812797,125856,938653,20501.8,798632,(B) Regional Rural Bank,04/25/2018
Canara Bank,646441,440766,1087207,54517.12,1057723,(B) Regional Rural Bank,04/25/2018
Central Bank of India,3407059,779797,4186856,120180.31,3767176,(B) Regional Rural Bank,04/25/2018
Dena Bank,410939,13958,424897,14462.59,290009,(B) Regional Rural Bank,04/25/2018
Indian Bank,432113,142326,574439,7749.89,494397,(B) Regional Rural Bank,04/25/2018
Indian Overseas Bank,992091,30164,1022255,31113.16,616138,(B) Regional Rural Bank,04/25/2018
Jammu & Kashmir Bank Ltd,90017,16421,106438,5253.91,21721,(B) Regional Rural Bank,04/25/2018
Punjab & Sind Bank,19290,1243,20533,344.39,18413,(B) Regional Rural Bank,04/25/2018
Punjab National Bank,3072497,557162,3629659,127848.53,3177382,(B) Regional Rural Bank,04/25/2018
State Bank of India,11001743,2198566,13200309,300582.48,6396859,(B) Regional Rural Bank,04/25/2018
Syndicate Bank,2024002,549652,2573654,101075.48,2487882,(B) Regional Rural Bank,04/25/2018
UCO Bank,1511241,54961,1566202,32547.73,559347,(B) Regional Rural Bank,04/25/2018
Union Bank of India,1024297,346356,1370653,36673.31,756476,(B) Regional Rural Bank,04/25/2018
United Bank of India,8379758,106719,8486477,209334.64,6734612,(B) Regional Rural Bank,04/25/2018
Regional Rural Banks Sub Total,42758917,7882075,50640992,1355787.14,36740460,(B) Regional Rural Bank,04/25/2018
Axis Bank Ltd,116970,660030,777000,20279.42,687820,(C) Major Private Banks,04/25/2018
City Union Bank Ltd,9143,75316,84459,1454.52,79460,(C) Major Private Banks,04/25/2018
Federal Bank Ltd,400719,81479,482198,20234.91,422436,(C) Major Private Banks,04/25/2018
HDFC Bank Ltd,331873,1440304,1772177,85159.03,1771499,(C) Major Private Banks,04/25/2018
ICICI Bank Ltd,3470683,552445,4023128,21665.1,4023128,(C) Major Private Banks,04/25/2018
IndusInd Bank Ltd,41249,409196,450445,2934.6,423983,(C) Major Private Banks,04/25/2018
Jammu & Kashmir Bank Ltd,1325961,178458,1504419,59593.34,1192697,(C) Major Private Banks,04/25/2018
Karur Vysya Bank,25510,164772,190282,1662.05,187872,(C) Major Private Banks,04/25/2018
Kotak Mahindra Bank Ltd,107097,70970,178067,1990.37,130501,(C) Major Private Banks,04/25/2018
Lakshmi Vilas Bank Ltd,38625,98140,136765,1603.12,123001,(C) Major Private Banks,04/25/2018
RBL Bank Ltd,59787,35520,95307,201.12,94489,(C) Major Private Banks,04/25/2018
South Indian Bank Ltd,30535,179022,209557,4504.14,60465,(C) Major Private Banks,04/25/2018
Yes Bank Ltd,6694,5772,12466,228.85,10751,(C) Major Private Banks,04/25/2018
Major Private Banks Sub Total,5964846,3951424,9916270,221510.56,9208102,(C) Major Private Banks,04/25/2018
Public Sector Banks,137097336,117895339,254992675,6532812.21,191399597,Summary,05/02/2018
Regional Rural Banks,42773906,7888466,50662372,1371990.76,36795033,Summary,05/02/2018
Private Sector Banks,5967586,3952511,9920097,225928.92,9213221,Summary,05/02/2018
Grand Total,185838828,129736316,315575144,8130731.89,237407851,Summary,05/02/2018
Allahabad Bank,6003754,1716135,7719889,213836.49,5946877,(A) Public Sector Banks,05/02/2018
Andhra Bank,1514879,886798,2401677,33790.98,1806835,(A) Public Sector Banks,05/02/2018
Bank of Baroda,9235029,15102764,24337793,655434.93,22502382,(A) Public Sector Banks,05/02/2018
Bank of India,9273513,10170359,19443872,446164.51,18046586,(A) Public Sector Banks,05/02/2018
Bank of Maharashtra,3986715,1179899,5166614,115665.51,1058470,(A) Public Sector Banks,05/02/2018
Canara Bank,4656170,2117717,6773887,203687.62,4244057,(A) Public Sector Banks,05/02/2018
Central Bank of India,9134765,2170944,11305709,224533.31,8745415,(A) Public Sector Banks,05/02/2018
Corporation Bank,1362930,1350764,2713694,106193.11,2570502,(A) Public Sector Banks,05/02/2018
Dena Bank,3502325,926968,4429293,101909.42,2649461,(A) Public Sector Banks,05/02/2018
IDBI Bank Ltd.,460811,364740,825551,21336.39,676154,(A) Public Sector Banks,05/02/2018
Indian Bank,2235404,1104753,3340157,50147.72,3317846,(A) Public Sector Banks,05/02/2018
Indian Overseas Bank,976330,3415133,4391463,82518.96,4118413,(A) Public Sector Banks,05/02/2018
Oriental Bank of Commerce,2420778,1845350,4266128,436682.92,3798686,(A) Public Sector Banks,05/02/2018
Punjab & Sind Bank,653983,422111,1076094,59869.4,1000339,(A) Public Sector Banks,05/02/2018
Punjab National Bank,15536221,2815390,18351611,354695.25,15951597,(A) Public Sector Banks,05/02/2018
State Bank of India,44403353,60672472,105075825,1779142.91,70325595,(A) Public Sector Banks,05/02/2018
Syndicate Bank,3062781,1381589,4444370,125564.75,3885205,(A) Public Sector Banks,05/02/2018
UCO Bank,3722202,2981570,6703772,170856.81,4053647,(A) Public Sector Banks,05/02/2018
Union Bank of India,6803187,1838721,8641908,192697.74,4870220,(A) Public Sector Banks,05/02/2018
United Bank of India,7328551,4795059,12123610,1136677.14,10373522,(A) Public Sector Banks,05/02/2018
Vijaya Bank,823655,636103,1459758,21406.32,1457788,(A) Public Sector Banks,05/02/2018
Public Sector Banks Sub Total,137097336,117895339,254992675,6532812.21,191399597,(A) Public Sector Banks,05/02/2018
Allahabad Bank,930589,169314,1099903,29870.33,781002,(B) Regional Rural Bank,05/02/2018
Andhra Bank,166768,17399,184167,2900.33,100950,(B) Regional Rural Bank,05/02/2018
Bank of Baroda,4772656,1324533,6097189,174936.87,4929058,(B) Regional Rural Bank,05/02/2018
Bank of India,3081196,1012083,4093279,84246.45,3782331,(B) Regional Rural Bank,05/02/2018
Bank of Maharashtra,812916,125856,938772,20502.8,798635,(B) Regional Rural Bank,05/02/2018
Canara Bank,646540,440836,1087376,54566.02,1057783,(B) Regional Rural Bank,05/02/2018
Central Bank of India,3424749,790942,4215691,120050.67,3789468,(B) Regional Rural Bank,05/02/2018
Dena Bank,411948,13954,425902,14076.26,290158,(B) Regional Rural Bank,05/02/2018
Indian Bank,432113,142326,574439,7749.89,494397,(B) Regional Rural Bank,05/02/2018
Indian Overseas Bank,992091,30164,1022255,31113.16,616138,(B) Regional Rural Bank,05/02/2018
Jammu & Kashmir Bank Ltd,90215,16503,106718,5260.71,21738,(B) Regional Rural Bank,05/02/2018
Punjab & Sind Bank,19294,1243,20537,344.42,18413,(B) Regional Rural Bank,05/02/2018
Punjab National Bank,3074942,557560,3632502,127424.97,3178227,(B) Regional Rural Bank,05/02/2018
State Bank of India,10975141,2189533,13164674,317026.68,6397458,(B) Regional Rural Bank,05/02/2018
Syndicate Bank,2024522,547116,2571638,102851.39,2487882,(B) Regional Rural Bank,05/02/2018
UCO Bank,1511989,55006,1566995,32613.73,559347,(B) Regional Rural Bank,05/02/2018
Union Bank of India,1026704,347382,1374086,35934.98,756629,(B) Regional Rural Bank,05/02/2018
United Bank of India,8379533,106716,8486249,210521.11,6735419,(B) Regional Rural Bank,05/02/2018
Regional Rural Banks Sub Total,42773906,7888466,50662372,1371990.76,36795033,(B) Regional Rural Bank,05/02/2018
Axis Bank Ltd,117093,660607,777700,19864.64,688993,(C) Major Private Banks,05/02/2018
City Union Bank Ltd,9178,75329,84507,1480.98,79512,(C) Major Private Banks,05/02/2018
Federal Bank Ltd,400846,81472,482318,20149.9,423184,(C) Major Private Banks,05/02/2018
HDFC Bank Ltd,331881,1440309,1772190,89866.46,1771512,(C) Major Private Banks,05/02/2018
ICICI Bank Ltd,3471997,552445,4024442,21533.89,4024442,(C) Major Private Banks,05/02/2018
IndusInd Bank Ltd,41277,409332,450609,2979.95,423993,(C) Major Private Banks,05/02/2018
Jammu & Kashmir Bank Ltd,1327071,178573,1505644,59804.06,1194007,(C) Major Private Banks,05/02/2018
Karur Vysya Bank,25531,164988,190519,1694.75,188005,(C) Major Private Banks,05/02/2018
Kotak Mahindra Bank Ltd,107062,70933,177995,1973.91,130781,(C) Major Private Banks,05/02/2018
Lakshmi Vilas Bank Ltd,38634,98207,136841,1644.04,123091,(C) Major Private Banks,05/02/2018
RBL Bank Ltd,59787,35520,95307,203.33,94485,(C) Major Private Banks,05/02/2018
South Indian Bank Ltd,30535,179022,209557,4504.14,60465,(C) Major Private Banks,05/02/2018
Yes Bank Ltd,6694,5774,12468,228.85,10751,(C) Major Private Banks,05/02/2018
Major Private Banks Sub Total,5967586,3952511,9920097,225928.92,9213221,(C) Major Private Banks,05/02/2018
Public Sector Banks,137288457,118035765,255324222,6521825.49,191981000,Summary,05/09/2018
Regional Rural Banks,42836614,7890677,50727291,1371703.29,36788829,Summary,05/09/2018
Private Sector Banks,5973446,3954166,9927612,226830.72,9218189,Summary,05/09/2018
Grand Total,186098517,129880608,315979125,8120359.5,237988018,Summary,05/09/2018
Allahabad Bank,6023893,1733896,7757789,212328.52,5975982,(A) Public Sector Banks,05/09/2018
Andhra Bank,1516803,887802,2404605,33628.77,1808115,(A) Public Sector Banks,05/09/2018
Bank of Baroda,9270739,15176223,24446962,658948.06,22600659,(A) Public Sector Banks,05/09/2018
Bank of India,9296363,10190536,19486899,448224.3,18071945,(A) Public Sector Banks,05/09/2018
Bank of Maharashtra,3989056,1180355,5169411,115508.78,1060486,(A) Public Sector Banks,05/09/2018
Canara Bank,4663273,2119299,6782572,204336.43,4243845,(A) Public Sector Banks,05/09/2018
Central Bank of India,9167908,2172416,11340324,222960.74,8810948,(A) Public Sector Banks,05/09/2018
Corporation Bank,1362930,1350764,2713694,106193.11,2570502,(A) Public Sector Banks,05/09/2018
Dena Bank,3507399,927700,4435099,101617.69,2779852,(A) Public Sector Banks,05/09/2018
IDBI Bank Ltd.,461311,364878,826189,21569.48,676237,(A) Public Sector Banks,05/09/2018
Indian Bank,2235851,1104951,3340802,50984.57,3318256,(A) Public Sector Banks,05/09/2018
Indian Overseas Bank,976975,3416280,4393255,83606.11,4117171,(A) Public Sector Banks,05/09/2018
Oriental Bank of Commerce,2426182,1847325,4273507,441428.84,3801663,(A) Public Sector Banks,05/09/2018
Punjab & Sind Bank,653631,422111,1075742,59869.4,1000324,(A) Public Sector Banks,05/09/2018
Punjab National Bank,15564495,2819255,18383750,355105.74,16177527,(A) Public Sector Banks,05/09/2018
State Bank of India,44403353,60672472,105075825,1760697.44,70325595,(A) Public Sector Banks,05/09/2018
Syndicate Bank,3067849,1383079,4450928,127491.97,3885355,(A) Public Sector Banks,05/09/2018
UCO Bank,3722202,2981570,6703772,170856.81,4053647,(A) Public Sector Banks,05/09/2018
Union Bank of India,6803187,1838721,8641908,192697.74,4870220,(A) Public Sector Banks,05/09/2018
United Bank of India,7351460,4810055,12161515,1132304.9,10374883,(A) Public Sector Banks,05/09/2018
Vijaya Bank,823597,636077,1459674,21466.09,1457788,(A) Public Sector Banks,05/09/2018
Public Sector Banks Sub Total,137288457,118035765,255324222,6521825.49,191981000,(A) Public Sector Banks,05/09/2018
